BMP180: ac1=     0, ac2=    49, ac3=     0, b1= 30029, b2=   513, mb=   122, mc=   200, md=    29, ac4=    0, ac5= 8960, ac6=34818
Some header
     40867,     328717,  25938,  -1934,    -58,  -339, -1051, -1067,  -1061,   -168,     72,     75,   4987,   6450,  -2372, 0
     40900,     328717,  25938,  -1945,    -60,  -307, -1063, -1078,  -1072,   -167,     68,     87,   4985,   6445,  -2455, 0
     40932,     328717,  25936,  -1933,    -40,  -311, -1061, -1075,  -1071,   -142,     68,     81,   5035,   6495,  -2575, 0
     40964,     328717,  25937,  -1943,    -55,  -310, -1056, -1060,  -1056,   -168,     84,     76,   4905,   6345,  -2450, 0
     40997,     328717,  25938,  -1949,    -62,  -322, -1067, -1082,  -1075,   -152,     88,     77,   4927,   6510,  -2440, 0
     41029,     328717,  25938,  -1940,    -48,  -328, -1045, -1060,  -1055,   -157,     82,     77,   4960,   6500,  -2507, 0
     41061,     328717,  25938,  -1945,    -46,  -325, -1069, -1079,  -1069,   -168,     76,     80,   5012,   6482,  -2580, 0
     41094,     328717,  25937,  -1941,    -58,  -308, -1064, -1079,  -1074,   -154,     72,     84,   4957,   6500,  -2517, 0
     41126,     328717,  25936,  -1944,    -67,  -317, -1070, -1081,  -1071,   -168,     75,     91,   4947,   6420,  -2507, 0
     41158,     328717,  25938,  -1938,    -42,  -316, -1062, -1077,  -1071,   -161,     67,     74,   4942,   6532,  -2607, 0
     41191,     328717,  25938,  -1948,    -60,  -329, -1069, -1083,  -1075,   -174,     72,     84,   4957,   6637,  -2467, 0
     41223,     328717,  25938,  -1941,    -62,  -334, -1063, -1077,  -1072,   -158,     74,     86,   5002,   6327,  -2410, 0
     41255,     328717,  25938,  -1942,    -55,  -320, -1057, -1073,  -1069,   -153,     59,     80,   4895,   6412,  -2545, 0
     41288,     328717,  25937,  -1942,    -50,  -318, -1052, -1068,  -1062,   -168,     66,     77,   4807,   6360,  -2400, 0
     41320,     328717,  25938,  -1951,    -57,  -330, -1047, -1063,  -1057,   -153,     63,     85,   4892,   6407,  -2462, 0
     41352,     328717,  25936,  -1934,    -37,  -322, -1053, -1069,  -1063,   -160,     72,     83,   4992,   6420,  -2472, 0
     41385,     328717,  25938,  -1935,    -63,  -320, -1069, -1083,  -1075,   -159,     74,     70,   4910,   6505,  -2555, 0
     41417,     328717,  25938,  -1945,    -49,  -305, -1055, -1071,  -1064,   -150,     76,     78,   4970,   6327,  -2405, 0
     41449,     328717,  25938,  -1943,    -64,  -315, -1041, -1057,  -1053,   -161,     80,     86,   4947,   6452,  -2482, 0
     41482,     328717,  25939,  -1947,    -53,  -322, -1052, -1068,  -1061,   -155,     87,     82,   4920,   6407,  -2540, 0
     41514,     328717,  25940,  -1937,    -53,  -314, -1042, -1057,  -1054,   -156,     73,     85,   4992,   6450,  -2445, 0
     41546,     328717,  25938,  -1943,    -59,  -313, -1041, -1057,  -1054,   -162,     85,     83,   4987,   6382,  -2472, 0
     41579,     328717,  25940,  -1936,    -56,  -337, -1062, -1077,  -1071,   -156,     69,     85,   4937,   6285,  -2522, 0
     41611,     328717,  25940,  -1943,    -57,  -323, -1065, -1080,  -1074,   -158,     76,     88,   5045,   6350,  -2565, 0
     41643,     328717,  25938,  -1927,    -53,  -341, -1049, -1066,  -1060,   -163,     64,     86,   4927,   6337,  -2472, 0
     41676,     328717,  25938,  -1939,    -53,  -315, -1070, -1082,  -1069,   -163,     69,     85,   4802,   6525,  -2487, 0
     41708,     328717,  25939,  -1944,    -53,  -327, -1055, -1071,  -1065,   -151,     63,     78,   4895,   6532,  -2487, 0
     41740,     328717,  25938,  -1956,    -48,  -329, -1044, -1060,  -1056,   -151,     69,     87,   4937,   6420,  -2455, 0
     41773,     328717,  25938,  -1935,    -52,  -322, -1067, -1082,  -1075,   -163,     64,     85,   4987,   6452,  -2472, 0
     41805,     328717,  25940,  -1946,    -62,  -310, -1047, -1063,  -1057,   -151,     79,     78,   4980,   6457,  -2535, 0
     41837,     328717,  25939,  -1941,    -47,  -310, -1044, -1058,  -1054,   -155,     74,     81,   4905,   6425,  -2492, 0
     41870,     328717,  25940,  -1933,    -58,  -299, -1042, -1057,  -1053,   -171,     86,     83,   4960,   6387,  -2492, 0
     41902,     328717,  25938,  -1949,    -52,  -308, -1044, -1060,  -1055,   -161,     95,     81,   5050,   6412,  -2462, 0
     41934,     328717,  25939,  -1942,    -60,  -329, -1051, -1068,  -1063,   -167,     68,     95,   4887,   6490,  -2425, 0
     41967,     328717,  25938,  -1937,    -46,  -311, -1046, -1062,  -1057,   -165,     73,     79,   4855,   6420,  -2435, 0
     41999,     328717,  25939,  -1938,    -59,  -319, -1049, -1066,  -1059,   -159,     77,     88,   4892,   6482,  -2580, 0
     42031,     328717,  25939,  -1951,    -53,  -320, -1044, -1060,  -1055,   -154,     59,     91,   4960,   6387,  -2555, 0
     42064,     328717,  25939,  -1936,    -57,  -329, -1060, -1075,  -1070,   -162,     72,     83,   4970,   6387,  -2507, 0
     42096,     328717,  25940,  -1944,    -65,  -313, -1045, -1061,  -1056,   -164,     73,     81,   4937,   6382,  -2467, 0
     42128,     328717,  25939,  -1941,    -54,  -302, -1060, -1075,  -1070,   -159,     73,     86,   5020,   6450,  -2415, 0
     42161,     328717,  25940,  -1937,    -57,  -300, -1064, -1079,  -1072,   -156,     74,     86,   4915,   6430,  -2487, 0
     42193,     328717,  25940,  -1949,    -62,  -327, -1058, -1074,  -1068,   -170,     78,     83,   4992,   6407,  -2395, 0
     42225,     328717,  25939,  -1938,    -69,  -325, -1065, -1079,  -1074,   -161,     66,     90,   4785,   6317,  -2410, 0
     42258,     328717,  25939,  -1929,    -46,  -327, -1065, -1079,  -1075,   -167,     61,     76,   4942,   6392,  -2435, 0
     42290,     328717,  25940,  -1947,    -53,  -324, -1057, -1072,  -1068,   -153,     86,     86,   4975,   6452,  -2420, 0
     42322,     328717,  25941,  -1946,    -49,  -318, -1067, -1082,  -1075,   -159,     67,     88,   4942,   6355,  -2535, 0
     42355,     328717,  25940,  -1943,    -65,  -323, -1056, -1071,  -1065,   -160,     74,     77,   5012,   6440,  -2535, 0
     42387,     328717,  25941,  -1953,    -64,  -320, -1061, -1076,  -1071,   -156,     86,     77,   4992,   6407,  -2502, 0
     42419,     328717,  25940,  -1933,    -58,  -311, -1064, -1079,  -1072,   -146,     67,     76,   4882,   6360,  -2425, 0
     42452,     328717,  25940,  -1945,    -53,  -321, -1068, -1082,  -1075,   -166,     68,     86,   4985,   6412,  -2517, 0
     42484,     328717,  25937,  -1942,    -62,  -311, -1064, -1079,  -1073,   -149,     55,     82,   4932,   6445,  -2482, 0
     42516,     328717,  25940,  -1945,    -51,  -319, -1068, -1078,  -1069,   -162,     62,     80,   4960,   6415,  -2530, 0
     42549,     328717,  25940,  -1938,    -40,  -297, -1063, -1077,  -1072,   -160,     80,     92,   5030,   6407,  -2575, 0
     42581,     328717,  25939,  -1941,    -60,  -319, -1045, -1061,  -1055,   -165,     72,     90,   4812,   6430,  -2507, 0
     42613,     328717,  25940,  -1938,    -59,  -314, -1048, -1063,  -1057,   -155,     75,     86,   4860,   6452,  -2472, 0
     42646,     328717,  25940,  -1944,    -48,  -321, -1045, -1061,  -1056,   -157,     86,     82,   4987,   6580,  -2517, 0
     42678,     328717,  25940,  -1938,    -51,  -312, -1042, -1057,  -1054,   -162,     82,     96,   4992,   6552,  -2502, 0
     42710,     328717,  25942,  -1948,    -47,  -324, -1056, -1064,  -1055,   -147,     80,     88,   4975,   6345,  -2440, 0
     42743,     328717,  25940,  -1934,    -60,  -314, -1049, -1064,  -1060,   -163,     88,     73,   4927,   6350,  -2550, 0
     42775,     328717,  25940,  -1953,    -57,  -307, -1059, -1074,  -1069,   -163,     70,     78,   4927,   6565,  -2450, 0
     42807,     328717,  25940,  -1939,    -69,  -319, -1069, -1080,  -1070,   -155,     82,     93,   4987,   6440,  -2492, 0
     42840,     328717,  25939,  -1951,    -56,  -324, -1049, -1065,  -1058,   -167,     62,     96,   5057,   6525,  -2602, 0
     42872,     328717,  25940,  -1947,    -49,  -310, -1065, -1080,  -1074,   -158,     70,     83,   5002,   6415,  -2560, 0
     42904,     328717,  25940,  -1943,    -59,  -320, -1046, -1062,  -1056,   -159,     70,     79,   5020,   6355,  -2512, 0
     42937,     328717,  25938,  -1934,    -46,  -313, -1054, -1071,  -1066,   -158,     69,     84,   5012,   6472,  -2487, 0
     42969,     328717,  25940,  -1937,    -58,  -314, -1047, -1063,  -1057,   -156,     94,     77,   4997,   6382,  -2497, 0
     43001,     328717,  25939,  -1933,    -51,  -308, -1064, -1078,  -1072,   -162,     64,     85,   4947,   6487,  -2540, 0
     43034,     328717,  25940,  -1944,    -53,  -316, -1049, -1065,  -1060,   -169,     73,     82,   4975,   6542,  -2467, 0
     43066,     328717,  25940,  -1938,    -57,  -330, -1054, -1070,  -1064,   -159,     82,     88,   4952,   6377,  -2450, 0
     43098,     328717,  25941,  -1951,    -51,  -324, -1051, -1059,  -1052,   -161,     72,     83,   5040,   6430,  -2517, 0
     43131,     328717,  25941,  -1942,    -50,  -317, -1047, -1057,  -1054,   -156,     83,     87,   4932,   6500,  -2462, 0
     43163,     328717,  25941,  -1938,    -58,  -322, -1055, -1072,  -1065,   -157,     78,     85,   4835,   6510,  -2492, 0
     43195,     328717,  25940,  -1942,    -59,  -320, -1069, -1084,  -1072,   -151,     76,     83,   4840,   6510,  -2482, 0
     43228,     328717,  25940,  -1936,    -45,  -317, -1055, -1071,  -1065,   -166,     84,     78,   4957,   6440,  -2517, 0
     43260,     328717,  25942,  -1948,    -58,  -323, -1069, -1084,  -1076,   -153,     70,     86,   5002,   6407,  -2487, 0
     43292,     328717,  25940,  -1941,    -45,  -320, -1054, -1071,  -1065,   -158,     69,     83,   4947,   6370,  -2545, 0
     43325,     328717,  25940,  -1939,    -60,  -331, -1064, -1079,  -1073,   -166,     63,     88,   4965,   6327,  -2395, 0
     43357,     328717,  25940,  -1945,    -42,  -314, -1045, -1059,  -1054,   -162,     74,     81,   4942,   6527,  -2512, 0
     43389,     328717,  25939,  -1943,    -55,  -318, -1043, -1059,  -1054,   -154,     75,     81,   4937,   6542,  -2512, 0
     43422,     328717,  25940,  -1938,    -50,  -324, -1056, -1072,  -1067,   -162,     75,     88,   4980,   6397,  -2482, 0
     43454,     328717,  25941,  -1936,    -55,  -311, -1047, -1057,  -1053,   -168,     79,     88,   4952,   6457,  -2472, 0
     43486,     328717,  25941,  -1938,    -47,  -337, -1069, -1083,  -1075,   -163,     79,     88,   4827,   6407,  -2555, 0
     43519,     328717,  25941,  -1951,    -50,  -315, -1062, -1077,  -1071,   -156,     65,     84,   4910,   6487,  -2565, 0
     43551,     328717,  25940,  -1952,    -59,  -309, -1046, -1058,  -1054,   -152,     82,     87,   4987,   6537,  -2395, 0
     43583,     328717,  25941,  -1943,    -61,  -323, -1053, -1069,  -1063,   -158,     62,     73,   4992,   6300,  -2535, 0
     43616,     328717,  25941,  -1945,    -51,  -311, -1062, -1076,  -1072,   -177,     73,     79,   4927,   6430,  -2535, 0
     43648,     328717,  25940,  -1941,    -48,  -291, -1045, -1060,  -1056,   -156,     78,     77,   4980,   6510,  -2652, 0
     43680,     328717,  25942,  -1932,    -63,  -313, -1064, -1079,  -1073,   -157,     75,     75,   4920,   6462,  -2637, 0
     43713,     328717,  25942,  -1946,    -63,  -312, -1061, -1076,  -1072,   -157,     71,     82,   4942,   6482,  -2517, 0
     43745,     328717,  25942,  -1951,    -62,  -328, -1070, -1082,  -1071,   -165,     73,     80,   4960,   6295,  -2487, 0
     43777,     328717,  25941,  -1946,    -43,  -319, -1055, -1064,  -1054,   -159,     86,     86,   4952,   6435,  -2477, 0
     43810,     328717,  25940,  -1934,    -46,  -301, -1069, -1082,  -1071,   -160,     72,     84,   4975,   6495,  -2555, 0
     43842,     328717,  25941,  -1939,    -51,  -307, -1067, -1075,  -1065,   -155,     70,     80,   5030,   6457,  -2462, 0
     43874,     328717,  25943,  -1935,    -47,  -315, -1053, -1069,  -1063,   -161,     78,     81,   4970,   6462,  -2487, 0
     43907,     328717,  25940,  -1939,    -60,  -331, -1052, -1068,  -1062,   -158,     74,     81,   4970,   6440,  -2545, 0
     43939,     328717,  25940,  -1940,    -45,  -313, -1052, -1069,  -1062,   -159,     91,     87,   4845,   6520,  -2622, 0
     43971,     328717,  25941,  -1936,    -55,  -288, -1052, -1068,  -1062,   -159,     85,     93,   4900,   6425,  -2362, 0
     44004,     328717,  25943,  -1945,    -67,  -317, -1051, -1067,  -1061,   -153,     81,     86,   4985,   6382,  -2472, 0
     44036,     328717,  25942,  -1942,    -57,  -329, -1041, -1057,  -1053,   -161,     68,     90,   5025,   6270,  -2535, 0
     44068,     328717,  25940,  -1948,    -63,  -322, -1056, -1071,  -1064,   -171,     81,     80,   4867,   6370,  -2357, 0
     44101,     328717,  25940,  -1934,    -44,  -314, -1045, -1061,  -1055,   -159,     63,     81,   4850,   6365,  -2310, 0
     44133,     328717,  25941,  -1929,    -63,  -315, -1052, -1061,  -1052,   -154,     70,     87,   4960,   6440,  -2570, 0
     44165,     328717,  25941,  -1945,    -57,  -323, -1054, -1070,  -1064,   -168,     67,     89,   5017,   6412,  -2512, 0
     44198,     328717,  25942,  -1945,    -62,  -317, -1064, -1079,  -1072,   -154,     76,     89,   5030,   6430,  -2467, 0
     44230,     328717,  25942,  -1947,    -53,  -336, -1068, -1083,  -1076,   -161,     68,     88,   4910,   6322,  -2400, 0
     44262,     328717,  25942,  -1951,    -57,  -313, -1042, -1057,  -1053,   -164,     71,     91,   4937,   6445,  -2455, 0
     44295,     328717,  25940,  -1942,    -61,  -326, -1064, -1079,  -1072,   -165,     81,     89,   4860,   6382,  -2512, 0
     44327,     328717,  25943,  -1942,    -57,  -316, -1052, -1069,  -1063,   -163,     72,     88,   5002,   6340,  -2507, 0
     44359,     328717,  25942,  -1938,    -47,  -307, -1049, -1059,  -1051,   -155,     84,     78,   4985,   6440,  -2492, 0
     44392,     328717,  25944,  -1953,    -49,  -319, -1065, -1079,  -1074,   -157,     71,     82,   4965,   6425,  -2467, 0
     44424,     328717,  25942,  -1941,    -54,  -325, -1061, -1076,  -1070,   -160,     69,     83,   4905,   6360,  -2575, 0
     44456,     328717,  25940,  -1942,    -70,  -331, -1064, -1079,  -1073,   -159,     81,     81,   4965,   6332,  -2435, 0
     44489,     328717,  25941,  -1940,    -49,  -317, -1057, -1072,  -1067,   -159,     82,     80,   4915,   6425,  -2540, 0
     44521,     328717,  25940,  -1941,    -54,  -329, -1044, -1060,  -1054,   -147,     66,     89,   4952,   6340,  -2487, 0
     44553,     328717,  25943,  -1942,    -60,  -310, -1052, -1068,  -1062,   -167,     65,     84,   4985,   6440,  -2602, 0
     44586,     328717,  25942,  -1957,    -44,  -323, -1045, -1061,  -1056,   -156,     73,     83,   4997,   6402,  -2482, 0
     44618,     328717,  25943,  -1938,    -63,  -313, -1049, -1066,  -1060,   -162,     73,     79,   4947,   6482,  -2462, 0
     44650,     328717,  25942,  -1940,    -49,  -316, -1054, -1070,  -1064,   -157,     75,     79,   4927,   6397,  -2405, 0
     44683,     328717,  25943,  -1946,    -59,  -304, -1045, -1057,  -1054,   -161,     76,     87,   4997,   6345,  -2420, 0
     44715,     328717,  25940,  -1936,    -61,  -318, -1048, -1057,  -1054,   -168,     74,     85,   5020,   6495,  -2492, 0
     44747,     328717,  25942,  -1928,    -51,  -320, -1062, -1076,  -1072,   -155,     79,     90,   4910,   6317,  -2575, 0
     44780,     328717,  25942,  -1945,    -55,  -301, -1058, -1073,  -1069,   -161,     71,     85,   4947,   6392,  -2367, 0
     44812,     328717,  25942,  -1930,    -51,  -288, -1067, -1082,  -1076,   -162,     75,     88,   4985,   6375,  -2425, 0
     44844,     328717,  25943,  -1949,    -39,  -322, -1061, -1070,  -1059,   -155,     73,     90,   4932,   6375,  -2482, 0
     44877,     328717,  25942,  -1944,    -64,  -294, -1068, -1083,  -1076,   -170,     66,     77,   4957,   6435,  -2487, 0
     44909,     328717,  25942,  -1933,    -62,  -313, -1065, -1079,  -1074,   -149,     68,     82,   5030,   6377,  -2477, 0
     44941,     328717,  25942,  -1948,    -61,  -308, -1049, -1066,  -1060,   -156,     86,     90,   5050,   6425,  -2565, 0
     44974,     328717,  25943,  -1944,    -49,  -331, -1064, -1079,  -1074,   -159,     64,     89,   4925,   6462,  -2540, 0
     45006,     328717,  25942,  -1938,    -56,  -330, -1059, -1074,  -1070,   -151,     70,     84,   4925,   6420,  -2570, 0
     45038,     328717,  25942,  -1946,    -60,  -315, -1048, -1057,  -1052,   -149,     71,     88,   4910,   6425,  -2492, 0
     45071,     328717,  25942,  -1945,    -59,  -322, -1045, -1060,  -1056,   -148,     80,     90,   4877,   6450,  -2492, 0
     45103,     328717,  25943,  -1948,    -47,  -314, -1045, -1057,  -1054,   -165,     81,     90,   4862,   6370,  -2482, 0
     45135,     328717,  25942,  -1939,    -56,  -323, -1061, -1075,  -1070,   -161,     71,     85,   5052,   6450,  -2597, 0
     45168,     328717,  25942,  -1947,    -56,  -335, -1049, -1065,  -1059,   -148,     70,     91,   4970,   6462,  -2507, 0
     45200,     328717,  25944,  -1940,    -50,  -323, -1069, -1083,  -1075,   -161,     67,     81,   4832,   6457,  -2482, 0
     45232,     328717,  25943,  -1956,    -56,  -322, -1053, -1068,  -1061,   -160,     64,     80,   4915,   6340,  -2372, 0
     45265,     328717,  25942,  -1948,    -53,  -323, -1070, -1084,  -1076,   -158,     65,     68,   4997,   6445,  -2462, 0
     45297,     328717,  25942,  -1948,    -56,  -315, -1051, -1068,  -1062,   -156,     77,     83,   4957,   6477,  -2450, 0
     45329,     328717,  25942,  -1944,    -43,  -320, -1063, -1077,  -1072,   -157,     84,     78,   4965,   6360,  -2472, 0
     45362,     328717,  25944,  -1941,    -55,  -307, -1045, -1060,  -1055,   -162,     77,     82,   4975,   6397,  -2450, 0
     45394,     328717,  25943,  -1941,    -54,  -317, -1045, -1060,  -1055,   -160,     71,     70,   4925,   6520,  -2377, 0
     45426,     328717,  25943,  -1947,    -58,  -323, -1058, -1074,  -1069,   -161,     75,     79,   4905,   6452,  -2462, 0
     45459,     328717,  25944,  -1956,    -57,  -316, -1049, -1065,  -1059,   -164,     83,     77,   5012,   6462,  -2517, 0
     45491,     328717,  25942,  -1949,    -46,  -335, -1046, -1061,  -1056,   -150,     64,     78,   4887,   6397,  -2512, 0
     45523,     328717,  25943,  -1954,    -47,  -323, -1065, -1079,  -1074,   -173,     83,     93,   5040,   6377,  -2420, 0
     45555,     328717,  25943,  -1954,    -52,  -324, -1061, -1076,  -1072,   -161,     78,     82,   5007,   6262,  -2477, 0
     45588,     328717,  25944,  -1945,    -52,  -319, -1057, -1072,  -1067,   -161,     74,     84,   5112,   6345,  -2555, 0
     45620,     328717,  25944,  -1931,    -43,  -307, -1042, -1057,  -1053,   -155,     77,     88,   5025,   6477,  -2502, 0
     45652,     328717,  25944,  -1932,    -45,  -322, -1057, -1073,  -1069,   -158,     69,     84,   4855,   6412,  -2482, 0
     45685,     328717,  25943,  -1944,    -52,  -314, -1056, -1065,  -1053,   -161,     82,     82,   4937,   6415,  -2540, 0
     45717,     328717,  25944,  -1951,    -54,  -306, -1046, -1056,  -1054,   -177,     74,     77,   4992,   6482,  -2507, 0
     45749,     328717,  25944,  -1945,    -61,  -331, -1069, -1083,  -1077,   -161,     71,     80,   4937,   6487,  -2410, 0
     45782,     328717,  25943,  -1944,    -69,  -319, -1067, -1080,  -1075,   -158,     73,     67,   5040,   6462,  -2440, 0
     45814,     328717,  25942,  -1952,    -50,  -291, -1059, -1074,  -1068,   -161,     70,     83,   4965,   6430,  -2472, 0
     45846,     328717,  25944,  -1939,    -63,  -326, -1065, -1080,  -1074,   -167,     82,     82,   4932,   6300,  -2555, 0
     45879,     328717,  25944,  -1942,    -54,  -310, -1043, -1059,  -1055,   -168,     73,     83,   4817,   6375,  -2570, 0
     45911,     328717,  25945,  -1943,    -52,  -315, -1064, -1078,  -1074,   -151,     76,     85,   4887,   6307,  -2517, 0
