BMP180: ac1=  7165, ac2= -1052, ac3=-14491, b1=  6515, b2=    36, mb=-32768, mc=-11786, md=  2719, ac4=33785, ac5=25165, ac6=17901
t, p, T, ax, ay, az, arx, ary, arz, gx, gy, gz, mx, my, mz, fs
      4112,         -1,  32767,  -4010,  -4320, -2191,  -973, -1043,  -1048,  11117, -17251,   8049,   2285,   4270,   3460, 1
      4112,         -1,  32767,  -4010,  -4320, -2191,  -978, -1046,  -1051,  11127, -17351,   7981,   2285,   4270,   3460, 1
      4113,         -1,  32767,  -4035,  -4313, -2204,  -981, -1050,  -1055,  11134, -17444,   7910,   2285,   4270,   3460, 1
      4113,         -1,  32767,  -4071,  -4315, -2258,  -985, -1056,  -1059,  11142, -17508,   7848,   2285,   4270,   3460, 1
      4114,         -1,  32767,  -4071,  -4315, -2258,  -987, -1056,  -1060,  11152, -17589,   7773,   2285,   4270,   3460, 1
      4114,         -1,  32767,  -4099,  -4367, -2315,  -991, -1060,  -1063,  11170, -17661,   7706,   2285,   4270,   3460, 1
      4115,         -1,  32767,  -4099,  -4367, -2315,  -992, -1061,  -1064,  11184, -17710,   7653,   2285,   4270,   3460, 1
      4116,         -1,  32767,  -4121,  -4376, -2361,  -993, -1063,  -1065,  11187, -17764,   7582,   2285,   4270,   3460, 1
      4116,         -1,  32767,  -4135,  -4381, -2395,  -995, -1065,  -1065,  11179, -17814,   7511,   2285,   4270,   3460, 1
      4117,         -1,  32767,  -4135,  -4381, -2395,  -988, -1049,  -1046,  11165, -17869,   7441,   2285,   4270,   3460, 1
      4117,         -1,  32767,  -4148,  -4437, -2426,  -970, -1041,  -1046,  11149, -17913,   7381,   2285,   4270,   3460, 1
      4118,         -1,  32767,  -4148,  -4437, -2426,  -976, -1045,  -1049,  11126, -17959,   7294,   2285,   4270,   3460, 1
      4119,         -1,  32767,  -4146,  -4472, -2450,  -979, -1048,  -1053,  11095, -17983,   7199,   2285,   4270,   3460, 1
      4119,         -1,  32767,  -4146,  -4472, -2450,  -982, -1052,  -1056,  11066, -17996,   7121,   2285,   4270,   3460, 1
      4120,         -1,  32767,  -4145,  -4519, -2477,  -985, -1055,  -1059,  11026, -18014,   7013,   2675,   4315,   3230, 1
      4121,         -1,  32767,  -4149,  -4541, -2488,  -990, -1059,  -1062,  10957, -18026,   6868,   2675,   4315,   3230, 1
      4121,         -1,  32767,  -4149,  -4541, -2488,  -982, -1056,  -1058,  10921, -18030,   6775,   2675,   4315,   3230, 1
      4122,         -1,  32767,  -4166,  -4578, -2543,  -988, -1058,  -1061,  10879, -18031,   6662,   2675,   4315,   3230, 1
      4122,         -1,  32767,  -4171,  -4634, -2559,  -992, -1061,  -1064,  10865, -18027,   6531,   2675,   4315,   3230, 1
      4123,         -1,  32767,  -4171,  -4634, -2559,  -993, -1063,  -1065,  10883, -18014,   6399,   2675,   4315,   3230, 1
      4123,         -1,  32767,  -4184,  -4810, -2606,  -995, -1065,  -1061,  10888, -18012,   6247,   2675,   4315,   3230, 1
      4124,         -1,  32767,  -4184,  -4810, -2606,  -984, -1046,  -1045,  10886, -17952,   6118,   2675,   4315,   3230, 1
      4125,         -1,  32767,  -4137,  -4701, -2688,  -972, -1042,  -1047,  10896, -17867,   6002,   2675,   4315,   3230, 1
      4125,         -1,  32767,  -4117,  -4639, -2649,  -980, -1048,  -1052,  10875, -17832,   5900,   2675,   4315,   3230, 1
      4126,         -1,  32767,  -4117,  -4639, -2649,  -982, -1052,  -1056,  10770, -17836,   5774,   2675,   4315,   3230, 1
      4126,         -1,  32767,  -4122,  -4581, -2596,  -986, -1055,  -1059,  10633, -17868,   5638,   2675,   4315,   3230, 1
      4127,         -1,  32767,  -4122,  -4581, -2596,  -990, -1060,  -1062,  10560, -17888,   5499,   2675,   4315,   3230, 1
      4128,         -1,  32767,  -4131,  -4613, -2616,  -993, -1062,  -1064,  10548, -17888,   5385,   2675,   4315,   3230, 1
      4128,         -1,  32767,  -4129,  -4658, -2675,  -994, -1064,  -1067,  10533, -17863,   5255,   2675,   4315,   3230, 1
      4129,         -1,  32767,  -4129,  -4658, -2675,  -994, -1054,  -1049,  10496, -17806,   5132,   2675,   4315,   3230, 1
      4129,         -1,  32767,  -4108,  -4622, -2732,  -984, -1053,  -1057,  10470, -17745,   5035,   2675,   4315,   3230, 1
      4130,     334610,  25606,  -4108,  -4622, -2732,  -987, -1056,  -1060,  10447, -17680,   4918,   2910,   4475,   3120, 1
      4131,         -1,  32767,  -4097,  -4640, -2741,  -991, -1061,  -1064,  10411, -17607,   4676,   2910,   4475,   3120, 1
      4132,         -1,  32767,  -4101,  -4631, -2751,  -974, -1044,  -1049,  10398, -17587,   4538,   2910,   4475,   3120, 1
      4132,         -1,  32767,  -4083,  -4625, -2735,  -980, -1049,  -1053,  10381, -17571,   4401,   2910,   4475,   3120, 1
      4133,         -1,  32767,  -4083,  -4625, -2735,  -986, -1055,  -1057,  10361, -17544,   4289,   2910,   4475,   3120, 1
      4133,         -1,  32767,  -4062,  -4596, -2767,  -989, -1059,  -1062,  10325, -17502,   4149,   2910,   4475,   3120, 1
      4134,         -1,  32767,  -4062,  -4596, -2767,  -993, -1063,  -1065,  10287, -17452,   4014,   2910,   4475,   3120, 1
      4135,         -1,  32767,  -4053,  -4595, -2799,  -995, -1065,  -1065,  10247, -17399,   3882,   2910,   4475,   3120, 1
      4135,         -1,  32767,  -4036,  -4598, -2807,  -979, -1041,  -1046,  10211, -17356,   3776,   2910,   4475,   3120, 1
      4136,         -1,  32767,  -4036,  -4598, -2807,  -976, -1045,  -1049,  10170, -17298,   3641,   2910,   4475,   3120, 1
      4136,         -1,  32767,  -4016,  -4572, -2831,  -982, -1052,  -1055,  10130, -17241,   3505,   2910,   4475,   3120, 1
      4137,         -1,  32767,  -4016,  -4572, -2831,  -987, -1056,  -1060,  10091, -17199,   3390,   2910,   4475,   3120, 1
      4137,         -1,  32767,  -4001,  -4555, -2834,  -991, -1061,  -1063,  10043, -17151,   3246,   2910,   4475,   3120, 1
      4138,         -1,  32767,  -3990,  -4541, -2836,  -994, -1064,  -1066,   9986, -17096,   3100,   2910,   4475,   3120, 1
      4139,         -1,  32767,  -3990,  -4541, -2836,  -988, -1048,  -1044,   9921, -17032,   2957,   2910,   4475,   3120, 2
      4150,         -1,  32767,  -3724,  -4315, -2961,  -973, -1044,  -1049,   8942, -15840,    171,   3272,   4565,   2805, 2
      4163,     334609,  25606,  -3416,  -3852, -2963,  -954, -1046,  -1053,   8737, -15136,  -1922,   3397,   4720,   2710, 2
      4174,         -1,  32767,  -3090,  -3435, -2922,  -991, -1065,  -1062,   8735, -15380,  -3149,   3562,   4672,   2570, 2
      4186,         -1,  32767,  -2903,  -3024, -2679,  -970, -1045,  -1052,   9618, -16697,  -3782,   3757,   5032,   2352, 2
      4198,     334607,  25606,  -2528,  -2377, -2534,  -980, -1054,  -1061,  11474, -19471,  -3640,   3947,   5042,   2072, 2
      4210,         -1,  32767,  -1824,  -1726, -3058,  -989, -1055,  -1060,  14175, -22453,  -2329,   4307,   5272,   1770, 2
      4222,         -1,  32767,  -1042,  -1512, -3714, -1001, -1067,  -1068,  15707, -22603,  -2514,   4452,   5277,   1407, 2
      4234,     334606,  25606,   -100,   -493, -3960, -1003, -1067,  -1063,  14137, -20011,  -4797,   4642,   5727,    970, 2
      4246,         -1,  32767,   1739,   1365, -4163,  -990, -1057,  -1062,  10960, -16112,  -7152,   4600,   6012,    927, 2
      4257,         -1,  32767,   4420,   4387, -4389,  -996, -1055,  -1060,   6264, -10864,  -6582,   4742,   6125,    685, 2
      4269,     334607,  25606,   6300,   4587, -3875,  -973, -1047,  -1049,    762,  -4834,  -3269,   4665,   6295,    460, 2
      4281,         -1,  32767,   7395,   4897, -2937, -1019, -1071,  -1067,  -4703,   -109,   -540,   4725,   6205,    227, 2
      4293,         -1,  32767,   8287,   4931, -2895, -1008, -1051,  -1054,  -7343,   2450,   4956,   4740,   6215,    325, 2
      4305,     334606,  25606,   7833,   4215, -3538,  -998, -1052,  -1056,  -5537,   4939,  11040,   4682,   6120,    347, 2
      4317,         -1,  32767,   5977,   2850, -4731, -1003, -1061,  -1065,  -4834,  11100,  15630,   4872,   6000,    482, 2
      4329,         -1,  32767,   2717,   1231, -5365, -1021, -1072,  -1066,  -5008,  20354,  16511,   4730,   5702,    555, 2
      4341,     334610,  25606,  -2279,    135, -4635, -1024, -1072,  -1074,  -5765,  28021,  17336,   4605,   5192,   1297, 2
      4353,         -1,  32767,  -8367,  -2219, -1930, -1030, -1076,  -1077,  -4558,  26731,  20796,   4492,   4762,   1537, 2
      4364,         -1,  32767, -14134,  -8487,  4263,  -979, -1049,  -1056,   2299,  11810,  19806,   4425,   4517,   1932, 2
      4376,     334615,  25606, -16172,  -9998,  2838, -1000, -1069,  -1064,   5039,   5419,  17397,   4147,   4382,   2005, 2
      4388,         -1,  32767, -16137, -10752,  3057,  -968, -1052,  -1061,   4261,  -5316,   7515,   4202,   4202,   2015, 2
      4400,         -1,  32767, -14118, -10127,  1932,  -984, -1064,  -1072,   4926, -13184,  -3473,   4270,   4100,   1967, 2
      4412,     334626,  25606, -11117,  -6754,   337,  -990, -1067,  -1074,   3958, -18825, -12641,   4562,   4457,   1640, 2
      4424,         -1,  32767,  -7212,  -2408, -1219,  -996, -1070,  -1075,   5692, -23097, -16872,   4670,   4607,   1297, 2
      4436,         -1,  32767,  -2662,  -1034, -2830, -1001, -1067,  -1072,   9543, -21916, -17056,   4877,   4882,   1105, 2
      4448,     334621,  25606,    734,   3375, -4164, -1023, -1065,  -1068,   7766, -20408, -14273,   4905,   5140,    867, 2
      4459,         -1,  32767,   3864,   3830, -4084, -1032, -1071,  -1064,   6363, -17652, -11528,   5057,   5352,    517, 2
      4471,         -1,  32767,   7426,   6083, -4142,  -998, -1069,  -1072,   2708, -13072,  -8880,   5105,   5685,     10, 2
      6527,     334587,  25606,   9873,   6737, -3961, -1022, -1073,  -1077,    235,  -7734,  -2302,   5110,   5835,    -77, 2
      4495,         -1,  32767,  11037,   7340, -3320, -1017, -1069,  -1072,  -4362,  -1913,   2642,   5052,   6012,    -30, 2
      4507,         -1,  32767,  10044,   6007, -6337, -1027, -1074,  -1077,  -7352,   9014,   8620,   5007,   5887,   -112, 2
      4519,     334619,  25606,   7274,   5769, -4180, -1025, -1059,  -1057, -10417,  12807,  14667,   5100,   5657,    -50, 2
      4531,         -1,  32767,   3450,   3313, -4078, -1017, -1053,  -1057, -14440,  20842,  15321,   5035,   5497,    252, 2
      4542,         -1,  32767,  -1013,   2240, -3272, -1033, -1076,  -1077, -14061,  24658,  18282,   4925,   4875,    845, 2
      4555,     334604,  25606,  -7005,   -863, -1716, -1023, -1068,  -1069, -16084,  23599,  19783,   4882,   4485,   1225, 2
      4566,         -1,  32767, -12482,  -5063,    61,  -983, -1051,  -1059,  -4489,  18107,  24645,   4627,   4087,   1447, 2
      4578,         -1,  32767, -16148, -10226,   189, -1003, -1052,  -1056,  -1755,   4625,  16482,   4507,   3837,   1702, 2
      4590,     334614,  25606, -16016, -12419,  1826, -1016, -1072,  -1071,   3151,   1695,  12227,   4470,   3645,   1537, 2
      4602,         -1,  32767, -14037,  -8891, -1246,  -993, -1062,  -1069,   2167,  -7391,   -417,   4622,   3520,   1552, 2
      4614,         -1,  32767, -12350,  -8766,   857,  -996, -1051,  -1055,   1318, -14612, -11956,   4660,   3675,   1485, 2
      4626,     334624,  25606,  -8658,  -4316,  -547,  -992, -1053,  -1059,   3967, -17361, -13345,   4780,   3820,   1267, 2
      4638,         -1,  32767,  -5058,    -15, -2356, -1039, -1076,  -1076,   7915, -23746, -15187,   4942,   4072,    985, 2
      4649,         -1,  32767,  -1661,    750, -1965, -1024, -1057,  -1055,   7779, -24876, -12809,   4980,   4237,    732, 2
      4661,     334619,  25606,   1075,   1944, -5683, -1032, -1075,  -1076,   5039, -20051, -13147,   5170,   4522,    497, 2
      4673,         -1,  32767,   5851,   5272, -4565,  -982, -1049,  -1057,   3664, -16932,  -8223,   5247,   4945,   -127, 2
      4685,         -1,  32767,   9791,   7507, -3967, -1026, -1067,  -1069,    500,  -9887,  -6711,   5327,   5075,   -347, 2
      4697,     334618,  25606,  11637,   7937, -3590, -1033, -1058,  -1057,  -5460,   -969,    674,   5312,   5250,   -440, 2
      4709,         -1,  32767,  11910,   8680, -3494, -1023, -1058,  -1061,  -7138,   5954,   8156,   5350,   5155,   -455, 2
      4721,         -1,  32767,   8855,   7329, -3605, -1042, -1075,  -1077, -10842,  13208,  15613,   5312,   4925,   -420, 2
      4733,     334615,  25606,   4304,   4010, -4995, -1045, -1077,  -1079, -13471,  19409,  18953,   5345,   4902,   -257, 2
      4744,         -1,  32767,  -2353,   2682, -4240, -1040, -1072,  -1073, -14957,  24040,  21338,   5175,   4212,    310, 2
      4756,         -1,  32767,  -9613,  -2534, -2047, -1041, -1077,  -1078, -14385,  21938,  21068,   5030,   3795,    762, 2
      4768,     334614,  25606, -14598,  -7578,  -221,  -998, -1054,  -1053, -11241,  12671,  17580,   4832,   3457,    887, 2
      4780,         -1,  32767, -16099, -10764,  -448, -1026, -1063,  -1064,  -5076,   3195,   9565,   4822,   3257,   1100, 2
      4792,         -1,  32767, -15428, -10317,     2, -1016, -1059,  -1062,  -2099,  -3838,   -355,   4660,   3065,   1137, 2
      4804,     334633,  25606, -13531,  -8911,    69, -1033, -1074,  -1076,   -782,  -8989,  -9686,   4622,   3077,    997, 2
      4816,         -1,  32767, -13728,   -854, -2801, -1038, -1075,  -1071,   2546, -19589, -13929,   4845,   3205,    767, 2
      4828,         -1,  32767,  -6183,  -2088,  -738, -1030, -1071,  -1072,   2662, -17162, -19437,   4900,   3440,    602, 2
      4840,     334626,  25606,  -2305,    805, -2042, -1014, -1054,  -1059,   6053, -19691, -16250,   5110,   3782,    320, 2
      4851,         -1,  32767,   2007,   1828, -2792, -1036, -1072,  -1072,   5549, -17796, -13324,   5137,   4025,    140, 2
      4863,         -1,  32767,   6107,   4002, -3317, -1014, -1072,  -1077,   3951, -13699, -11591,   5177,   4462,   -217, 2
      4875,     334626,  25606,  10045,   5220, -4506, -1038, -1070,  -1072,   1584,  -4724,  -7015,   5300,   4540,   -425, 2
      4887,         -1,  32767,  11274,   6416, -3737, -1031, -1055,  -1057,  -2893,   5580,  -1438,   5257,   4635,   -425, 2
      4899,         -1,  32767,   9309,   5436,  -908, -1049, -1079,  -1076,  -7222,   8760,   2934,   5392,   4635,   -405, 2
      4911,     334625,  25606,   6149,   5466, -2174, -1027, -1060,  -1063,  -7343,  13192,  11818,   5275,   4645,   -332, 2
      4923,         -1,  32767,    944,   1433, -2784, -1048, -1072,  -1065,  -9597,  15267,  14269,   5372,   4485,    -77, 2
      4934,         -1,  32767,  -4048,  -1947, -2418, -1049, -1078,  -1074, -10299,  15256,  14564,   5192,   3992,    400, 2
      4947,     334629,  25606,  -9276,  -4901, -1361, -1028, -1061,  -1064,  -4890,  10868,  16304,   5067,   3602,    612, 2
      4958,         -1,  32767, -13162,  -8008,  -120, -1041, -1074,  -1075,  -2411,   4264,   8681,   4925,   3420,    680, 2
      4970,         -1,  32767, -14490,  -9468,   -92,  -992, -1055,  -1061,    297,  -1821,   1506,   4927,   3302,    860, 2
      4982,     334629,  25606, -14020,  -7167,     7, -1028, -1055,  -1056,    893,  -6127,  -5544,   4925,   3382,    705, 2
      4994,         -1,  32767, -11949,  -6669,   229, -1042, -1076,  -1077,   2902, -12980, -15021,   5067,   3570,    455, 2
      5006,         -1,  32767,  -8874,  -2957,  -765, -1018, -1055,  -1059,   3798, -15635, -17784,   5050,   3847,    337, 2
      5018,     334630,  25606,  -5163,    741, -1248, -1039, -1075,  -1075,   6504, -19813, -18336,   5210,   4250,     72, 2
      5030,         -1,  32767,  -1271,   1483, -2315, -1038, -1061,  -1055,   7278, -22200, -17538,   5242,   4485,   -217, 2
      5041,         -1,  32767,   3766,   4009, -3300, -1036, -1068,  -1068,   7178, -19553, -14635,   5367,   4742,   -497, 2
      5053,     334628,  25606,   8594,   5939, -5050, -1032, -1054,  -1057,     95, -12965, -12967,   5262,   4987,   -917, 2
      5065,         -1,  32767,  12258,   7109, -3918, -1019, -1072,  -1076,    941,  -4908,  -1660,   5242,   5252,  -1245, 2
      5077,         -1,  32767,  13002,   7554, -3442, -1049, -1077,  -1070,  -3720,   4940,   5972,   5290,   5207,  -1220, 2
      5089,     334631,  25606,  10672,   6561, -3703, -1043, -1073,  -1075,  -7186,  13358,  13085,   5270,   4990,  -1065, 2
      5101,         -1,  32767,   6162,   5444, -3662, -1031, -1063,  -1067,  -9986,  19932,  18147,   5395,   4732,   -860, 2
      5113,         -1,  32767,     38,   3133, -3162, -1039, -1069,  -1071, -11268,  22486,  21727,   5367,   4545,   -652, 2
      5125,     334613,  25606,  -6678,    657, -2334, -1031, -1061,  -1062, -10511,  20283,  24559,   5275,   3900,     15, 2
      5136,         -1,  32767, -12858,  -4597, -1361, -1046, -1075,  -1075,  -7311,  13561,  24025,   5127,   3542,    270, 2
      5148,         -1,  32767, -16527,  -8970,  -162, -1044, -1076,  -1076,  -3488,   5299,  16206,   4957,   3280,    420, 2
      5160,     334623,  25606, -17173, -10548,   505, -1041, -1072,  -1074,  -1202,  -2317,   4633,   5050,   3065,    517, 2
      5172,         -1,  32767, -15483,  -9471,   429,  -997, -1063,  -1069,   1435,  -9025,  -6233,   4992,   2990,    410, 2
      5184,         -1,  32767, -13189,  -7658,  -321, -1044, -1070,  -1062,   2940, -14812, -15199,   5002,   3070,    275, 2
      5196,     334638,  25606,  -8510,  -2860, -1579, -1040, -1074,  -1075,   3751, -18210, -21908,   5207,   3580,     20, 2
      5208,         -1,  32767,  -3120,   1300, -2508, -1037, -1070,  -1071,   7245, -20960, -19412,   5252,   3865,   -145, 2
      5220,         -1,  32767,    923,   2148, -2886, -1042, -1072,  -1072,   7459, -20470, -16555,   5302,   4157,   -535, 2
      5232,     334625,  25606,   5439,   3699, -3662, -1036, -1067,  -1068,   6232, -16722, -13944,   5252,   4400,   -872, 2
      5243,         -1,  32767,   9440,   5195, -3909, -1047, -1076,  -1077,   3260,  -8943,  -9959,   5392,   4620,  -1192, 2
      5255,         -1,  32767,  12153,   6360, -4098, -1049, -1077,  -1072,   -690,    849,  -4555,   5252,   4725,  -1397, 2
      5267,     334621,  25606,  12153,   6443, -4117, -1018, -1072,  -1077,  -5551,  12000,   1513,   5382,   4860,  -1250, 2
      5279,         -1,  32767,   9036,   5884, -3271, -1039, -1069,  -1070,  -9923,  21320,   7145,   5392,   4747,  -1017, 2
      5291,         -1,  32767,   4031,   4940, -1918, -1037, -1069,  -1071, -12799,  25099,  11872,   5392,   4687,   -742, 2
      5303,     334622,  25606,  -1637,   2887, -1018, -1033, -1064,  -1067, -13148,  22967,  16911,   5317,   4490,   -275, 2
      5315,         -1,  32767,  -7648,   -988,  -707, -1048, -1073,  -1066, -10159,  15594,  20724,   5335,   4202,    -67, 2
      5326,         -1,  32767, -12475,  -6114,  -380, -1026, -1055,  -1059,  -3905,   6292,  19449,   5177,   3617,    352, 2
      5339,     334621,  25606, -14671,  -9724,  -904, -1049, -1072,  -1064,    721,  -1521,  10880,   5110,   3355,    405, 2
      5350,         -1,  32767, -13903, -10427, -1940, -1045, -1078,  -1077,   1603,  -3470,  -2969,   4975,   3265,    367, 2
      5362,         -1,  32767, -12028,  -8602, -1897, -1030, -1061,  -1062,    316,  -2963, -15484,   5082,   3327,    357, 2
      5374,     334620,  25606,  -8943,  -4616, -1520,  -996, -1052,  -1059,    722,  -4337, -23704,   5007,   3650,    342, 2
      5386,         -1,  32767,  -3817,    142,  -408, -1045, -1071,  -1062,   5231,  -9204, -20221,   5220,   4245,     92, 2
      5398,         -1,  32767,    398,   3321, -1448, -1037, -1070,  -1071,   5520, -11174, -21580,   5275,   4555,     55, 2
      5410,     334619,  25606,   4401,   4069, -1041, -1031, -1062,  -1064,   7361, -11310, -12700,   5237,   4700,   -102, 2
      5422,         -1,  32767,   7039,   4481, -1466, -1034, -1056,  -1057,   4513,  -6342,  -7400,   5257,   4865,   -252, 2
      5433,         -1,  32767,   7628,   3640, -1545, -1033, -1063,  -1066,    821,    333,  -3626,   5235,   5047,   -382, 2
      5445,     334620,  25606,   6794,   3139, -1297, -1041, -1072,  -1072,  -3783,   7132,   -990,   5285,   5175,   -362, 2
      5457,         -1,  32767,   4864,   1760, -1219, -1034, -1064,  -1067,  -7445,  11910,   1499,   5295,   5192,   -145, 2
      5469,         -1,  32767,   1800,    538,  -874, -1014, -1059,  -1056,  -8844,  13277,   3646,   5165,   5005,     25, 2
      5481,     334614,  25606,  -1215,  -1514, -1001, -1047, -1076,  -1076,  -8733,  12253,   2906,   5122,   5025,    257, 2
      5493,         -1,  32767,  -3069,  -2441, -1096, -1049, -1079,  -1078,  -7284,   8563,   4220,   5132,   4967,    347, 2
      5505,         -1,  32767,  -4063,  -3243, -1592, -1028, -1059,  -1061,  -6300,   6391,   3405,   5035,   4987,    455, 2
      5517,     334614,  25606,  -4384,  -4209, -2071, -1040, -1061,  -1056,  -5263,   5735,    196,   4932,   4930,    725, 2
      5529,     334614,  25636,  -4152,  -3931, -1960, -1029, -1054,  -1059,  -5033,   6423,  -3981,   4947,   4812,    917, 2
      5540,         -1,  32767,  -3560,  -3214, -1660, -1045, -1076,  -1077,  -6032,   7541,  -7557,   4920,   4817,    792, 2
      5552,         -1,  32767,  -2878,  -2306, -1243, -1028, -1056,  -1058,  -4843,   6877,  -8259,   4952,   4790,    935, 2
      5564,     334635,  25636,  -2344,  -1654, -1024, -1003, -1057,  -1063,  -3423,   5978,  -7876,   4742,   4995,   1042, 2
      5576,         -1,  32767,  -2053,  -1477,  -583, -1051, -1079,  -1075,  -2624,   4709,  -7205,   4817,   5170,   1297, 2
      5588,         -1,  32767,  -1639,  -1329,  -467, -1048, -1076,  -1075,  -1611,   3209,  -6929,   4677,   5225,   1245, 2
      5600,     334629,  25636,  -1349,  -1294,  -650, -1032, -1063,  -1065,  -2110,   2786,  -6483,   4725,   5207,   1307, 2
      5612,         -1,  32767,   -965,  -1313,  -781, -1049, -1078,  -1078,  -2458,   2631,  -6573,   4540,   5215,   1427, 2
      5624,         -1,  32767,   -748,  -1549, -1022, -1043, -1072,  -1072,  -2321,   2787,  -7251,   4460,   5337,   1407, 2
      5636,     334625,  25636,   -519,  -1384, -1172, -1032, -1062,  -1064,  -2427,   3139,  -8006,   4465,   5507,   1375, 2
      5647,         -1,  32767,   -205,  -1073, -1476, -1048, -1076,  -1076,  -3070,   3460,  -7894,   4452,   5690,   1485, 2
      5659,         -1,  32767,     14,   -838, -1763, -1026, -1056,  -1059,  -2941,   3701,  -6656,   4285,   5625,   1470, 2
      5671,     334625,  25636,     91,   -909, -2028, -1017, -1071,  -1074,  -2743,   4060,  -4965,   4312,   5700,   1635, 2
      5683,         -1,  32767,   -165,  -1225, -2022, -1031, -1062,  -1064,  -2894,   4565,  -3619,   4187,   5862,   1470, 2
      5695,         -1,  32767,   -493,  -1687, -1846, -1039, -1071,  -1072,  -3004,   4715,  -2914,   4160,   5820,   1672, 2
      5707,     334623,  25636,   -838,  -2236, -1638, -1040, -1060,  -1055,  -2091,   4138,  -3010,   3957,   5942,   1942, 2
      5719,         -1,  32767,   -964,  -2206, -1483, -1034, -1068,  -1069,   -615,   3163,  -3389,   3947,   5900,   1915, 2
      5730,         -1,  32767,   -883,  -1763, -1339, -1048, -1080,  -1078,   -252,   2383,  -3456,   4030,   6000,   1847, 2
      5743,     334626,  25636,   -793,  -1589, -1279, -1028, -1060,  -1062,    -42,   1750,  -3127,   3942,   5920,   1870, 2
      5754,         -1,  32767,   -707,  -1499, -1325, -1047, -1078,  -1076,    -46,   1219,  -2689,   3920,   6022,   1942, 2
      5766,         -1,  32767,   -635,  -1538, -1341,  -991, -1051,  -1058,   -174,    997,  -2414,   3925,   5845,   1827, 2
      5778,     334627,  25636,   -616,  -1579, -1366, -1029, -1062,  -1064,   -261,    820,  -2311,   3927,   6125,   1967, 2
      5790,         -1,  32767,   -558,  -1607, -1360, -1049, -1078,  -1070,   -434,    691,  -2342,   3872,   6070,   1905, 2
      5802,         -1,  32767,   -481,  -1574, -1453, -1025, -1056,  -1059,   -506,    538,  -2291,   3730,   5970,   2000, 2
      5814,     334616,  25636,   -422,  -1602, -1540, -1038, -1071,  -1072,   -625,    479,  -2157,   3775,   6150,   2015, 2
      5826,         -1,  32767,   -408,  -1579, -1498, -1029, -1060,  -1061,   -637,    391,  -1910,   3720,   6002,   1932, 2
      5837,         -1,  32767,   -429,  -1642, -1513, -1041, -1072,  -1072,   -318,    340,  -1712,   3707,   6130,   2000, 2
      5849,     334621,  25636,   -446,  -1638, -1473, -1039, -1061,  -1055,   -476,    297,  -1670,   3682,   6017,   1957, 2
      5861,         -1,  32767,   -414,  -1593, -1426, -1048, -1077,  -1069,   -714,    397,  -1732,   3665,   6115,   1957, 2
      5873,         -1,  32767,   -369,  -1549, -1409, -1010, -1068,  -1072,   -799,    479,  -1635,   3707,   6082,   1977, 2
      5885,     334622,  25636,   -366,  -1581, -1447, -1025, -1057,  -1060,  -1025,    685,  -1599,   3660,   6017,   1925, 2
      5897,         -1,  32767,   -392,  -1543, -1427, -1038, -1070,  -1071,  -1019,    516,  -1344,   3697,   6200,   1910, 2
      5909,         -1,  32767,   -370,  -1613, -1466, -1030, -1054,  -1057,  -1001,    418,  -1164,   3637,   6112,   1915, 2
      5921,     334620,  25636,   -402,  -1687, -1476, -1026, -1058,  -1060,  -1116,    272,  -1018,   3545,   6280,   1880, 2
      5932,         -1,  32767,   -438,  -1716, -1486, -1032, -1065,  -1067,  -1159,    132,   -958,   3595,   6227,   1977, 2
      5944,         -1,  32767,   -425,  -1708, -1508, -1036, -1069,  -1070,  -1141,    -61,   -878,   3567,   6140,   1995, 2
      5956,     334614,  25636,   -418,  -1744, -1603, -1039, -1071,  -1072,  -1403,   -208,   -806,   3687,   6215,   1967, 2
      5968,         -1,  32767,   -373,  -1673, -1657, -1009, -1068,  -1073,  -1355,   -339,   -611,   3720,   6172,   2010, 2
      5980,         -1,  32767,   -330,  -1643, -1754, -1039, -1073,  -1074,  -1399,   -411,   -286,   3610,   6210,   1995, 2
      5992,     334608,  25636,   -309,  -1644, -1815, -1027, -1063,  -1065,  -1707,   -304,   -115,   3677,   6167,   1920, 2
      6004,         -1,  32767,   -325,  -1700, -1834, -1038, -1071,  -1072,  -1775,   -263,     87,   3590,   6107,   2010, 2
      6016,         -1,  32767,   -342,  -1763, -1856, -1022, -1054,  -1057,  -1800,   -198,    180,   3572,   6152,   2025, 2
      6028,     334618,  25636,   -358,  -1685, -1801, -1039, -1072,  -1072,  -1891,   -148,    216,   3512,   6150,   2010, 2
      6039,         -1,  32767,   -413,  -1715, -1711, -1026, -1057,  -1059,  -1734,   -262,    391,   3562,   6077,   1942, 2
      6051,         -1,  32767,   -451,  -1703, -1723, -1046, -1077,  -1076,  -1519,   -501,    530,   3585,   5995,   1932, 2
      6063,     334609,  25636,   -447,  -1739, -1753, -1046, -1077,  -1077,  -1169,   -758,    672,   3627,   6017,   2045, 2
      6075,         -1,  32767,   -487,  -1816, -1789, -1015, -1072,  -1070,   -896,   -968,    729,   3605,   5947,   1947, 2
      6087,         -1,  32767,   -471,  -1818, -1865, -1029, -1054,  -1056,   -870,   -921,    465,   3627,   5962,   2067, 2
      6099,     334613,  25636,   -407,  -1777, -1917, -1021, -1055,  -1057,   -881,   -772,    266,   3525,   6000,   2062, 2
      6111,         -1,  32767,   -346,  -1676, -1927, -1029, -1061,  -1063,   -842,   -512,    237,   3687,   5957,   2010, 2
