BMP180: ac1=  7165, ac2= -1052, ac3=-14491, b1=  6515, b2=    36, mb=-32768, mc=-11786, md=  2719, ac4=33785, ac5=25165, ac6=17901
t, p, T, ax, ay, az, arx, ary, arz, gx, gy, gz, mx, my, mz, fs
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
         0,          0,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
      1525,     334535,      0,      0,      0,     0,     0,     0,      0,      0,      0,      0,      0,      0,      0, 0
      1525,     262144,      0,  -1784,   -476,  -683,   675,  -807,   -824,   -595,   -405,   -162,   4682,   2770,    555, 0
      1526,         -1,  32767,  -1759,   -472,  -696, -1056, -1075,  -1074,   -579,   -353,   -224,   4682,   2770,    555, 0
      1526,         -1,  32767,  -1758,   -483,  -737, -1058, -1075,  -1074,   -580,   -321,   -233,   4682,   2770,    555, 0
      1527,         -1,  32767,  -1758,   -483,  -737, -1047, -1057,  -1057,   -592,   -310,   -214,   4682,   2770,    555, 0
      1528,         -1,  32767,  -1909,   -275,  -730, -1047, -1062,  -1062,   -589,   -319,   -204,   4682,   2770,    555, 0
      1528,         -1,  32767,  -1909,   -275,  -730, -1053, -1071,  -1070,   -558,   -347,   -207,   4677,   2737,    555, 0
      1529,         -1,  32767,  -1844,   -422,  -657, -1061, -1078,  -1076,   -509,   -371,   -244,   4677,   2737,    555, 0
      1530,     262144,  25632,  -1758,   -494,  -673, -1061, -1077,  -1077,   -484,   -374,   -274,   4677,   2737,    555, 0
      1530,         -1,  32767,  -1773,   -472,  -716, -1061, -1069,  -1059,   -451,   -371,   -321,   4677,   2737,    555, 0
      1531,         -1,  32767,  -1773,   -472,  -716, -1056, -1062,  -1055,   -428,   -365,   -354,   4677,   2737,    555, 0
      1532,         -1,  32767,  -1766,   -446,  -727, -1044, -1060,  -1060,   -411,   -361,   -378,   4677,   2737,    555, 0
      1532,         -1,  32767,  -1766,   -446,  -727, -1052, -1069,  -1068,   -402,   -350,   -396,   4677,   2737,    555, 0
      1533,         -1,  32767,  -1800,   -406,  -766, -1058, -1075,  -1074,   -406,   -347,   -403,   4677,   2737,    555, 0
      1533,         -1,  32767,  -1800,   -406,  -766, -1062, -1079,  -1077,   -419,   -346,   -400,   4677,   2737,    555, 0
      1534,         -1,  32767,  -1847,   -335,  -773, -1053, -1061,  -1055,   -434,   -344,   -400,   4677,   2737,    555, 0
      1534,         -1,  32767,  -1850,   -354,  -772, -1045, -1061,  -1061,   -450,   -331,   -409,   4677,   2737,    555, 0
      1535,         -1,  32767,  -1850,   -354,  -772, -1052, -1069,  -1069,   -458,   -320,   -426,   4677,   2737,    555, 0
      1536,         -1,  32767,  -1809,   -409,  -759, -1057, -1075,  -1073,   -484,   -305,   -450,   4677,   2737,    555, 0
      1536,         -1,  32767,  -1809,   -409,  -759, -1062, -1079,  -1078,   -530,   -282,   -477,   4677,   2737,    555, 0
      1537,         -1,  32767,  -1814,   -451,  -806, -1049, -1057,  -1055,   -581,   -268,   -507,   4677,   2737,    555, 0
      1537,         -1,  32767,  -1851,   -448,  -819, -1045, -1061,  -1062,   -621,   -275,   -531,   4677,   2737,    555, 0
      1538,         -1,  32767,  -1851,   -448,  -819, -1053, -1070,  -1069,   -637,   -283,   -539,   4677,   2737,    555, 0
      1539,         -1,  32767,  -1875,   -390,  -787, -1058, -1075,  -1074,   -633,   -289,   -542,   4710,   2737,    540, 0
      1539,         -1,  32767,  -1900,   -312,  -768, -1063, -1080,  -1078,   -600,   -289,   -532,   4710,   2737,    540, 0
      1540,         -1,  32767,  -1900,   -312,  -768, -1062, -1078,  -1077,   -573,   -276,   -535,   4710,   2737,    540, 0
      1540,         -1,  32767,  -1872,   -342,  -760, -1048, -1057,  -1056,   -544,   -267,   -544,   4710,   2737,    540, 0
      1541,         -1,  32767,  -1872,   -342,  -760, -1046, -1061,  -1062,   -525,   -244,   -556,   4710,   2737,    540, 0
      1542,         -1,  32767,  -1873,   -360,  -775, -1053, -1070,  -1069,   -528,   -231,   -562,   4710,   2737,    540, 0
      1542,         -1,  32767,  -1901,   -326,  -782, -1059, -1076,  -1075,   -537,   -210,   -565,   4710,   2737,    540, 0
      1543,         -1,  32767,  -1901,   -326,  -782, -1062, -1079,  -1077,   -530,   -192,   -580,   4710,   2737,    540, 0
      1543,         -1,  32767,  -1853,   -376,  -768, -1047, -1056,  -1056,   -525,   -183,   -595,   4710,   2737,    540, 0
      1544,         -1,  32767,  -1853,   -376,  -768, -1045, -1062,  -1061,   -533,   -171,   -600,   4710,   2737,    540, 0
      1545,         -1,  32767,  -1931,   -331,  -811, -1053, -1071,  -1070,   -548,   -155,   -607,   4710,   2737,    540, 0
      1545,         -1,  32767,  -1984,   -337,  -818, -1060, -1076,  -1074,   -554,   -158,   -612,   4710,   2737,    540, 0
      1546,         -1,  32767,  -1984,   -337,  -818, -1062, -1079,  -1077,   -564,   -182,   -618,   4710,   2737,    540, 0
      1546,         -1,  32767,  -1982,   -394,  -768, -1046, -1057,  -1056,   -576,   -205,   -633,   4710,   2737,    540, 0
      1547,         -1,  32767,  -1982,   -394,  -768, -1046, -1061,  -1062,   -596,   -229,   -652,   4710,   2737,    540, 0
      1547,         -1,  32767,  -1995,   -383,  -738, -1053, -1071,  -1069,   -621,   -253,   -677,   4710,   2737,    540, 0
      1548,         -1,  32767,  -1995,   -383,  -738, -1060, -1077,  -1075,   -641,   -270,   -693,   4710,   2737,    540, 0
      1549,         -1,  32767,  -1968,   -400,  -740, -1063, -1079,  -1076,   -659,   -293,   -711,   4720,   2642,    560, 0
      1549,         -1,  32767,  -1967,   -393,  -738, -1042, -1057,  -1057,   -673,   -324,   -733,   4720,   2642,    560, 0
      1550,         -1,  32767,  -1967,   -393,  -738, -1040, -1056,  -1059,   -677,   -332,   -740,   4720,   2642,    560, 0
      1551,         -1,  32767,  -1974,   -403,  -762, -1047, -1063,  -1064,   -685,   -338,   -752,   4720,   2642,    560, 0
      1551,         -1,  32767,  -1993,   -355,  -818, -1054, -1071,  -1070,   -701,   -330,   -765,   4720,   2642,    560, 0
      1552,         -1,  32767,  -1993,   -355,  -818, -1060, -1077,  -1075,   -727,   -322,   -777,   4720,   2642,    560, 0
      1552,         -1,  32767,  -1986,   -363,  -825, -1063, -1080,  -1077,   -775,   -301,   -803,   4720,   2642,    560, 0
      1553,         -1,  32767,  -1986,   -363,  -825, -1042, -1057,  -1056,   -853,   -293,   -824,   4720,   2642,    560, 0
      1554,         -1,  32767,  -1949,   -385,  -878, -1047, -1063,  -1063,  -1005,   -289,   -869,   4720,   2642,    560, 0
      1554,         -1,  32767,  -2054,   -305,  -945, -1054, -1071,  -1070,  -1116,   -279,   -913,   4720,   2642,    560, 0
      1555,         -1,  32767,  -2054,   -305,  -945, -1059, -1076,  -1075,  -1257,   -278,   -924,   4720,   2642,    560, 0
      1555,         -1,  32767,  -2090,   -300,  -860, -1063, -1080,  -1077,  -1360,   -255,   -923,   4720,   2642,    560, 0
      1556,     334667,  25632,  -2090,   -300,  -860, -1040, -1057,  -1056,  -1398,   -216,   -927,   4720,   2642,    560, 0
      1557,         -1,  32767,  -2001,   -357,  -827, -1048, -1063,  -1064,  -1343,   -161,   -933,   4720,   2642,    560, 0
      1557,         -1,  32767,  -1922,   -427,  -891, -1048, -1064,  -1064,  -1263,   -115,   -934,   4720,   2642,    560, 0
      1558,         -1,  32767,  -1922,   -427,  -891, -1055, -1072,  -1071,  -1186,    -65,   -927,   4720,   2642,    560, 0
      1559,         -1,  32767,  -1939,   -376,  -895, -1059, -1076,  -1074,  -1085,     29,   -915,   4632,   2690,    535, 0
      1559,         -1,  32767,  -1925,   -367,  -995, -1064, -1082,  -1077,   -965,    157,   -895,   4632,   2690,    535, 0
      1560,         -1,  32767,  -1925,   -367,  -995, -1063, -1079,  -1075,   -936,    219,   -894,   4632,   2690,    535, 0
      1561,         -1,  32767,  -1982,   -377,  -984, -1039, -1058,  -1057,   -943,    300,   -896,   4632,   2690,    535, 0
      1561,         -1,  32767,  -1989,   -329,  -965, -1049, -1064,  -1065,   -949,    425,   -889,   4632,   2690,    535, 0
      1562,         -1,  32767,  -1989,   -329,  -965, -1054, -1072,  -1070,   -943,    510,   -872,   4632,   2690,    535, 0
      1562,         -1,  32767,  -1848,   -341, -1092, -1060, -1077,  -1075,   -923,    621,   -845,   4632,   2690,    535, 0
      1563,         -1,  32767,  -1848,   -341, -1092, -1064, -1082,  -1077,   -909,    743,   -811,   4632,   2690,    535, 0
      1563,         -1,  32767,  -1883,   -310, -1084, -1038, -1057,  -1057,   -916,    833,   -773,   4632,   2690,    535, 0
      1564,         -1,  32767,  -2006,   -252, -1105, -1047, -1063,  -1064,   -941,    892,   -750,   4632,   2690,    535, 0
      1565,         -1,  32767,  -2006,   -252, -1105, -1055, -1072,  -1071,   -983,    973,   -710,   4632,   2690,    535, 0
      1565,         -1,  32767,  -2059,   -217, -1076, -1060, -1077,  -1075,  -1031,   1086,   -662,   4632,   2690,    535, 0
      1566,         -1,  32767,  -2059,   -217, -1076, -1064, -1080,  -1076,  -1071,   1198,   -603,   4632,   2690,    535, 0
      1566,         -1,  32767,  -1940,   -170, -1201, -1045, -1056,  -1056,  -1095,   1358,   -489,   4632,   2690,    535, 0
      1567,         -1,  32767,  -1979,   -205, -1201, -1046, -1062,  -1062,   -988,   1477,   -311,   4632,   2690,    535, 0
      1568,         -1,  32767,  -1979,   -205, -1201, -1052, -1070,  -1069,   -651,   1480,    -71,   4632,   2690,    535, 0
      1568,         -1,  32767,  -2723,   -607,  -848, -1058, -1075,  -1072,   -288,   1478,    135,   4632,   2690,    535, 0
      1569,         -1,  32767,  -2723,   -607,  -848, -1063, -1080,  -1078,     42,   1463,    423,   4675,   2782,    560, 0
      1570,         -1,  32767,  -2767,   -495,  -585, -1049, -1057,  -1055,    -33,   1613,    940,   4675,   2782,    560, 0
      1570,         -1,  32767,  -1957,    490,  -906, -1047, -1055,  -1056,   -226,   1779,   1281,   4675,   2782,    560, 0
      1571,         -1,  32767,  -1957,    490,  -906, -1046, -1061,  -1062,   -405,   2090,   1696,   4675,   2782,    560, 0
      1571,         -1,  32767,  -1807,    739, -1268, -1053, -1070,  -1069,   -374,   2431,   2010,   4675,   2782,    560, 0
      1572,         -1,  32767,  -1807,    739, -1268, -1057, -1075,  -1074,   -213,   2747,   2179,   4675,   2782,    560, 0
      1572,         -1,  32767,  -2042,    317, -1330, -1063, -1080,  -1078,    -81,   2972,   2201,   4675,   2782,    560, 0
      1573,         -1,  32767,  -1989,    -11, -1206, -1046, -1056,  -1056,     36,   3219,   2112,   4675,   2782,    560, 0
      1574,         -1,  32767,  -1989,    -11, -1206, -1047, -1062,  -1062,     32,   3416,   1980,   4675,   2782,    560, 0
      1574,         -1,  32767,  -1859,   -311, -1214, -1053, -1070,  -1069,     12,   3673,   1801,   4675,   2782,    560, 0
      1575,         -1,  32767,  -1859,   -311, -1214, -1059, -1076,  -1074,    -18,   3882,   1635,   4675,   2782,    560, 0
      1575,         -1,  32767,  -1833,   -532, -1241, -1063, -1079,  -1077,    -26,   4074,   1485,   4675,   2782,    560, 0
      1576,         -1,  32767,  -1880,   -683, -1021, -1046, -1057,  -1057,    -14,   4260,   1373,   4675,   2782,    560, 0
      1577,         -1,  32767,  -1880,   -683, -1021, -1046, -1061,  -1062,     15,   4396,   1322,   4675,   2782,    560, 0
      1577,         -1,  32767,  -2019,   -733, -1050, -1053, -1070,  -1069,     22,   4536,   1314,   4675,   2782,    560, 0
      1578,         -1,  32767,  -2019,   -733, -1050, -1058, -1075,  -1074,    -55,   4682,   1372,   4675,   2782,    560, 0
      1578,         -1,  32767,  -2160,   -561,  -944, -1062, -1080,  -1077,   -146,   4871,   1470,   4675,   2782,    560, 0
      1579,         -1,  32767,  -2016,   -316, -1200, -1048, -1056,  -1055,   -246,   5135,   1646,   4710,   2670,    665, 0
      1580,         -1,  32767,  -2016,   -316, -1200, -1046, -1061,  -1061,   -253,   5609,   1907,   4710,   2670,    665, 0
      1580,         -1,  32767,  -2058,   -319, -1410, -1045, -1062,  -1062,   -190,   5893,   2029,   4710,   2670,    665, 0
      1581,         -1,  32767,  -2118,   -493, -1357, -1053, -1071,  -1070,   -111,   6234,   2145,   4710,   2670,    665, 0
      1581,         -1,  32767,  -2118,   -493, -1357, -1059, -1076,  -1075,    -89,   6576,   2230,   4710,   2670,    665, 0
      1582,     334657,  25632,  -2123,   -430, -1314, -1063, -1080,  -1076,   -152,   6906,   2308,   4710,   2670,    665, 0
      1583,         -1,  32767,  -2137,   -275, -1333, -1039, -1057,  -1057,   -290,   7415,   2394,   4710,   2670,    665, 0
      1583,         -1,  32767,  -2137,   -275, -1333, -1053, -1061,  -1056,   -405,   7696,   2455,   4710,   2670,    665, 0
      1584,         -1,  32767,  -2179,   -217, -1377, -1044, -1059,  -1060,   -557,   8009,   2516,   4710,   2670,    665, 0
      1585,         -1,  32767,  -2179,   -217, -1377, -1052, -1069,  -1069,   -728,   8262,   2550,   4710,   2670,    665, 0
      1585,         -1,  32767,  -2324,   -163, -1139, -1059, -1076,  -1074,   -888,   8508,   2574,   4710,   2670,    665, 0
      1586,         -1,  32767,  -2375,   -155, -1019, -1062, -1079,  -1077,   -980,   8727,   2608,   4710,   2670,    665, 0
      1586,         -1,  32767,  -2375,   -155, -1019, -1051, -1060,  -1055,  -1021,   9048,   2663,   4710,   2670,    665, 0
      1587,         -1,  32767,  -2279,   -188, -1178, -1045, -1061,  -1062,   -984,   9426,   2716,   4710,   2670,    665, 0
      1588,         -1,  32767,  -2279,   -188, -1178, -1052, -1069,  -1068,   -874,   9842,   2757,   4710,   2670,    665, 0
      1588,         -1,  32767,  -2190,   -368, -1242, -1058, -1076,  -1074,   -769,  10165,   2794,   4710,   2670,    665, 0
      1589,         -1,  32767,  -2312,   -428, -1141, -1062, -1079,  -1077,   -694,  10523,   2836,   4665,   2665,    737, 0
      1590,         -1,  32767,  -2312,   -428, -1141, -1047, -1057,  -1056,   -743,  10919,   2849,   4665,   2665,    737, 0
      1590,         -1,  32767,  -2515,   -407,  -906, -1046, -1054,  -1056,   -825,  11109,   2836,   4665,   2665,    737, 0
      1591,         -1,  32767,  -2650,   -414,  -772, -1046, -1062,  -1063,   -944,  11315,   2807,   4665,   2665,    737, 0
      1591,         -1,  32767,  -2650,   -414,  -772, -1053, -1070,  -1069,  -1081,  11489,   2753,   4665,   2665,    737, 0
      1592,         -1,  32767,  -2820,   -469,  -584, -1059, -1076,  -1075,  -1187,  11611,   2692,   4665,   2665,    737, 0
      1592,         -1,  32767,  -2820,   -469,  -584, -1063, -1082,  -1078,  -1316,  11746,   2593,   4665,   2665,    737, 0
      1593,         -1,  32767,  -3004,   -609,  -429, -1044, -1056,  -1056,  -1429,  11885,   2468,   4665,   2665,    737, 0
      1594,         -1,  32767,  -3004,   -609,  -429, -1046, -1062,  -1063,  -1534,  12053,   2335,   4665,   2665,    737, 0
      1594,         -1,  32767,  -3125,   -737,  -349, -1054, -1072,  -1071,  -1595,  12211,   2225,   4665,   2665,    737, 0
      1595,         -1,  32767,  -3254,   -838,  -358, -1060, -1077,  -1075,  -1638,  12426,   2085,   4665,   2665,    737, 0
      1595,         -1,  32767,  -3254,   -838,  -358, -1063, -1080,  -1077,  -1656,  12609,   1966,   4665,   2665,    737, 0
      1596,         -1,  32767,  -3399,   -981,  -302, -1039, -1057,  -1056,  -1664,  12824,   1812,   4665,   2665,    737, 0
      1597,         -1,  32767,  -3399,   -981,  -302, -1047, -1063,  -1064,  -1667,  13026,   1648,   4665,   2665,    737, 0
      1597,         -1,  32767,  -3615,  -1083,  -129, -1054, -1072,  -1071,  -1676,  13215,   1468,   4665,   2665,    737, 0
      1598,         -1,  32767,  -3807,  -1155,    38, -1059, -1076,  -1074,  -1698,  13402,   1270,   4665,   2665,    737, 0
      1598,         -1,  32767,  -3807,  -1155,    38, -1063, -1081,  -1078,  -1727,  13548,   1111,   4665,   2665,    737, 0
      1599,         -1,  32767,  -3995,  -1208,   221, -1042, -1056,  -1056,  -1762,  13710,    913,   4655,   2670,    872, 1
      1600,         -1,  32767,  -4227,  -1233,   505, -1047, -1063,  -1063,  -1853,  13882,    628,   4655,   2670,    872, 1
      1600,         -1,  32767,  -4227,  -1233,   505, -1052, -1069,  -1068,  -1935,  13941,    452,   4655,   2670,    872, 1
      1601,         -1,  32767,  -4508,  -1274,   755, -1059, -1076,  -1075,  -2065,  13997,    221,   4655,   2670,    872, 1
      1601,         -1,  32767,  -4508,  -1274,   755, -1063, -1080,  -1076,  -2215,  14040,    -33,   4655,   2670,    872, 1
      1602,         -1,  32767,  -4767,  -1376,   961, -1039, -1059,  -1057,  -2380,  14066,   -299,   4655,   2670,    872, 1
      1603,         -1,  32767,  -5012,  -1465,  1142, -1048, -1064,  -1064,  -2519,  14075,   -517,   4655,   2670,    872, 1
      1603,         -1,  32767,  -5012,  -1465,  1142, -1054, -1072,  -1071,  -2701,  14079,   -796,   4655,   2670,    872, 1
      1604,         -1,  32767,  -5225,  -1538,  1364, -1060, -1077,  -1075,  -2885,  14083,  -1097,   4655,   2670,    872, 1
      1604,         -1,  32767,  -5225,  -1538,  1364, -1064, -1081,  -1077,  -3034,  14073,  -1348,   4655,   2670,    872, 1
      1605,         -1,  32767,  -5425,  -1615,  1530, -1039, -1057,  -1057,  -3215,  14041,  -1662,   4655,   2670,    872, 1
      1606,         -1,  32767,  -5603,  -1590,  1705, -1048, -1064,  -1064,  -3376,  14000,  -1962,   4655,   2670,    872, 1
      1606,         -1,  32767,  -5603,  -1590,  1705, -1053, -1071,  -1070,  -3528,  13944,  -2241,   4655,   2670,    872, 1
      1607,         -1,  32767,  -5778,  -1532,  1873, -1059, -1076,  -1074,  -3636,  13892,  -2444,   4655,   2670,    872, 1
      1607,         -1,  32767,  -5778,  -1532,  1873, -1063, -1080,  -1077,  -3759,  13825,  -2668,   4655,   2670,    872, 1
      1608,     334652,  25632,  -5936,  -1447,  2047, -1039, -1058,  -1057,  -3878,  13757,  -2869,   4655,   2670,    872, 1
      1609,         -1,  32767,  -6091,  -1326,  2193, -1048, -1063,  -1064,  -4060,  13645,  -3117,   4552,   2695,   1047, 1
      1610,         -1,  32767,  -6230,  -1201,  2328, -1040, -1056,  -1058,  -4247,  13525,  -3334,   4552,   2695,   1047, 1
      1610,         -1,  32767,  -6230,  -1201,  2328, -1039, -1055,  -1058,  -4356,  13450,  -3445,   4552,   2695,   1047, 1
      1611,         -1,  32767,  -6342,  -1085,  2484, -1047, -1063,  -1063,  -4500,  13348,  -3557,   4552,   2695,   1047, 1
      1611,         -1,  32767,  -6342,  -1085,  2484, -1054, -1071,  -1070,  -4655,  13238,  -3648,   4552,   2695,   1047, 1
      1612,         -1,  32767,  -6450,   -967,  2621, -1060, -1077,  -1075,  -4777,  13152,  -3715,   4552,   2695,   1047, 1
      1613,         -1,  32767,  -6533,   -873,  2744, -1064, -1082,  -1077,  -4938,  13041,  -3799,   4552,   2695,   1047, 1
      1613,         -1,  32767,  -6533,   -873,  2744, -1039, -1057,  -1057,  -5113,  12931,  -3870,   4552,   2695,   1047, 1
      1614,         -1,  32767,  -6607,   -771,  2810, -1047, -1063,  -1063,  -5275,  12815,  -3924,   4552,   2695,   1047, 1
      1614,         -1,  32767,  -6607,   -771,  2810, -1055, -1072,  -1072,  -5410,  12726,  -3961,   4552,   2695,   1047, 1
      1615,         -1,  32767,  -6642,   -690,  2922, -1060, -1077,  -1075,  -5531,  12609,  -4011,   4552,   2695,   1047, 1
      1615,         -1,  32767,  -6642,   -690,  2922, -1063, -1080,  -1072,  -5661,  12487,  -4060,   4552,   2695,   1047, 1
      1616,         -1,  32767,  -6672,   -645,  3042, -1039, -1058,  -1057,  -5779,  12394,  -4099,   4552,   2695,   1047, 1
      1617,         -1,  32767,  -6701,   -609,  3135, -1048, -1064,  -1064,  -5929,  12277,  -4147,   4552,   2695,   1047, 1
      1617,         -1,  32767,  -6701,   -609,  3135, -1055, -1072,  -1071,  -6075,  12167,  -4202,   4552,   2695,   1047, 1
      1618,         -1,  32767,  -6685,   -590,  3204, -1060, -1077,  -1075,  -6215,  12062,  -4261,   4552,   2695,   1047, 1
      1618,         -1,  32767,  -6685,   -590,  3204, -1064, -1082,  -1072,  -6298,  11983,  -4312,   4552,   2695,   1047, 1
      1619,         -1,  32767,  -6676,   -557,  3251, -1040, -1059,  -1057,  -6398,  11875,  -4386,   4485,   2712,   1152, 1
      1620,         -1,  32767,  -6678,   -552,  3313, -1049, -1065,  -1065,  -6593,  11717,  -4493,   4485,   2712,   1152, 1
      1620,         -1,  32767,  -6678,   -552,  3313, -1049, -1067,  -1067,  -6697,  11642,  -4563,   4485,   2712,   1152, 1
      1621,         -1,  32767,  -6683,   -566,  3359, -1055, -1072,  -1072,  -6819,  11551,  -4661,   4485,   2712,   1152, 1
      1621,         -1,  32767,  -6668,   -593,  3360, -1061, -1078,  -1076,  -6961,  11462,  -4758,   4485,   2712,   1152, 1
      1622,         -1,  32767,  -6668,   -593,  3360, -1063, -1072,  -1061,  -7087,  11388,  -4828,   4485,   2712,   1152, 1
      1623,         -1,  32767,  -6664,   -490,  3410, -1042, -1060,  -1059,  -7244,  11300,  -4904,   4485,   2712,   1152, 1
