BMP180: ac1=  7165, ac2= -1052, ac3=-14491, b1=  6515, b2=    36, mb=-32768, mc=-11786, md=  2719, ac4=33785, ac5=25165, ac6=17901
t, p, T, ax, ay, az, arx, ary, arz, gx, gy, gz, mx, my, mz, fs
      2720,         -1,  32767,  -3781,  -1583, -2700, -1044, -1065,  -1068,  -4012,   8662,   -510,   3335,   2797,   2710, 1
      2721,         -1,  32767,  -3781,  -1583, -2700, -1051, -1073,  -1073,  -3985,   8752,   -508,   3335,   2797,   2710, 1
      2721,         -1,  32767,  -3815,  -1616, -2677, -1055, -1078,  -1075,  -3951,   8829,   -495,   3335,   2797,   2710, 1
      2722,         -1,  32767,  -3848,  -1574, -2674, -1033, -1057,  -1059,  -3915,   8889,   -477,   3335,   2797,   2710, 1
      2722,         -1,  32767,  -3848,  -1574, -2674, -1045, -1067,  -1068,  -3852,   8958,   -450,   3335,   2797,   2710, 1
      2723,         -1,  32767,  -3883,  -1581, -2662, -1051, -1074,  -1074,  -3788,   9014,   -423,   3247,   2835,   2670, 1
      2724,         -1,  32767,  -3933,  -1629, -2642, -1054, -1072,  -1064,  -3702,   9084,   -402,   3247,   2835,   2670, 1
      2724,         -1,  32767,  -3933,  -1629, -2642, -1037, -1053,  -1057,  -3653,   9113,   -395,   3247,   2835,   2670, 1
      2725,     334373,  25667,  -3982,  -1646, -2647, -1040, -1062,  -1065,  -3589,   9147,   -386,   3247,   2835,   2670, 1
      2726,         -1,  32767,  -4025,  -1673, -2632, -1049, -1072,  -1073,  -3492,   9190,   -366,   3247,   2835,   2670, 1
      2726,         -1,  32767,  -4025,  -1673, -2632, -1045, -1069,  -1070,  -3408,   9211,   -345,   3247,   2835,   2670, 1
      2727,         -1,  32767,  -4081,  -1686, -2629, -1052, -1075,  -1075,  -3317,   9226,   -325,   3247,   2835,   2670, 1
      2728,         -1,  32767,  -4081,  -1686, -2629, -1046, -1060,  -1056,  -3239,   9236,   -312,   3247,   2835,   2670, 1
      2728,         -1,  32767,  -4137,  -1700, -2610, -1039, -1061,  -1063,  -3144,   9243,   -284,   3247,   2835,   2670, 1
      2729,         -1,  32767,  -4188,  -1709, -2589, -1049, -1072,  -1072,  -3054,   9239,   -250,   3247,   2835,   2670, 1
      2729,         -1,  32767,  -4188,  -1709, -2589, -1055, -1078,  -1078,  -2984,   9225,   -220,   3247,   2835,   2670, 1
      2730,         -1,  32767,  -4231,  -1716, -2583, -1032, -1056,  -1057,  -2900,   9206,   -179,   3247,   2835,   2670, 1
      2730,         -1,  32767,  -4231,  -1716, -2583, -1045, -1067,  -1069,  -2816,   9190,   -137,   3247,   2835,   2670, 1
      2731,         -1,  32767,  -4291,  -1726, -2568, -1052, -1074,  -1074,  -2719,   9177,    -93,   3247,   2835,   2670, 1
      2732,         -1,  32767,  -4346,  -1737, -2558, -1051, -1070,  -1061,  -2632,   9162,    -51,   3247,   2835,   2670, 1
      2732,         -1,  32767,  -4346,  -1737, -2558, -1039, -1061,  -1063,  -2511,   9137,      7,   3247,   2835,   2670, 1
      2733,         -1,  32767,  -4375,  -1754, -2526, -1049, -1072,  -1072,  -2384,   9104,     68,   3220,   2722,   2882, 1
      2734,         -1,  32767,  -4414,  -1765, -2502, -1054, -1077,  -1076,  -2235,   9065,    143,   3220,   2722,   2882, 1
      2734,         -1,  32767,  -4414,  -1765, -2502, -1048, -1060,  -1057,  -2117,   9040,    211,   3220,   2722,   2882, 1
      2735,         -1,  32767,  -4436,  -1756, -2507, -1040, -1062,  -1064,  -1992,   9011,    292,   3220,   2722,   2882, 1
      2735,         -1,  32767,  -4436,  -1756, -2507, -1050, -1072,  -1073,  -1855,   8962,    371,   3220,   2722,   2882, 1
      2736,         -1,  32767,  -4480,  -1732, -2508, -1055, -1077,  -1072,  -1742,   8906,    433,   3220,   2722,   2882, 1
      2737,         -1,  32767,  -4530,  -1721, -2489, -1037, -1059,  -1061,  -1601,   8811,    510,   3220,   2722,   2882, 1
      2737,         -1,  32767,  -4530,  -1721, -2489, -1048, -1070,  -1071,  -1455,   8709,    589,   3220,   2722,   2882, 1
      2738,         -1,  32767,  -4577,  -1721, -2495, -1054, -1077,  -1077,  -1340,   8633,    648,   3220,   2722,   2882, 1
      2738,         -1,  32767,  -4577,  -1721, -2495, -1033, -1057,  -1058,  -1200,   8546,    725,   3220,   2722,   2882, 1
      2739,         -1,  32767,  -4627,  -1714, -2491, -1046, -1068,  -1070,  -1070,   8458,    808,   3220,   2722,   2882, 1
      2739,         -1,  32767,  -4627,  -1714, -2491, -1054, -1077,  -1077,   -936,   8363,    899,   3220,   2722,   2882, 1
      2740,         -1,  32767,  -4684,  -1710, -2474, -1031, -1054,  -1056,   -825,   8279,    984,   3220,   2722,   2882, 1
      2741,         -1,  32767,  -4716,  -1716, -2468, -1045, -1067,  -1069,   -678,   8170,   1091,   3220,   2722,   2882, 1
      2741,         -1,  32767,  -4716,  -1716, -2468, -1052, -1075,  -1076,   -558,   8085,   1178,   3220,   2722,   2882, 1
      2742,         -1,  32767,  -4748,  -1735, -2462, -1039, -1055,  -1056,   -388,   7977,   1288,   3220,   2722,   2882, 1
      2742,         -1,  32767,  -4748,  -1735, -2462, -1044, -1065,  -1067,   -205,   7868,   1408,   3220,   2722,   2882, 1
      2743,         -1,  32767,  -4795,  -1757, -2434, -1052, -1075,  -1075,    -23,   7757,   1521,   3077,   2732,   2825, 1
      2744,         -1,  32767,  -4839,  -1771, -2391, -1038, -1055,  -1056,    247,   7597,   1682,   3077,   2732,   2825, 1
      2744,         -1,  32767,  -4839,  -1771, -2391, -1037, -1060,  -1062,    407,   7498,   1773,   3077,   2732,   2825, 1
      2745,         -1,  32767,  -4894,  -1780, -2351, -1049, -1072,  -1072,    616,   7371,   1895,   3077,   2732,   2825, 1
      2745,         -1,  32767,  -4936,  -1799, -2327, -1056, -1078,  -1071,    832,   7237,   2014,   3077,   2732,   2825, 1
      2746,         -1,  32767,  -4936,  -1799, -2327, -1039, -1061,  -1063,   1007,   7125,   2108,   3077,   2732,   2825, 1
      2747,         -1,  32767,  -4987,  -1826, -2292, -1049, -1072,  -1072,   1217,   6983,   2220,   3077,   2732,   2825, 2
      2759,     334367,  25667,  -5402,  -1949, -2118, -1056, -1072,  -1062,   4695,   3672,   3928,   3062,   2717,   2992, 2
      2771,         -1,  32767,  -5521,  -1823, -2232, -1013, -1051,  -1057,   5058,   1180,   4295,   2937,   2727,   3022, 2
      2782,         -1,  32767,  -5646,  -1860, -2248, -1046, -1070,  -1071,   3923,   -244,   3162,   2872,   2732,   2887, 2
      2794,     334363,  25667,  -5397,  -1682, -2508, -1049, -1072,  -1072,   2562,  -1150,   1430,   2865,   2782,   2980, 2
      2806,         -1,  32767,  -5013,  -2181, -2828, -1052, -1076,  -1076,    966,   -923,   -187,   2850,   2750,   2955, 2
      2818,         -1,  32767,  -4968,  -1421, -3425, -1033, -1057,  -1061,    235,     63,   -856,   2822,   2802,   2935, 2
      2830,     334363,  25667,  -4733,   -991, -3547, -1041, -1064,  -1067,   -287,    732,   -550,   2937,   2740,   2902, 2
      2842,         -1,  32767,  -4486,   -780, -3657, -1042, -1067,  -1069,    201,    955,    924,   2805,   2737,   2922, 2
      2854,         -1,  32767,  -4597,   -557, -2862, -1056, -1078,  -1072,   2324,   -299,   3598,   2720,   2750,   2777, 2
      2866,     334353,  25667,  -4741,   -792, -2380, -1039, -1062,  -1064,   4182,  -3763,   5624,   2742,   2657,   2887, 2
      2878,         -1,  32767,  -4649,   -664, -2110, -1005, -1051,  -1059,   5240,  -7495,   7302,   2850,   2600,   2985, 2
      2889,         -1,  32767,  -4487,   -881, -2517, -1043, -1062,  -1063,   5255, -10402,   8415,   2947,   2595,   2762, 2
      2901,     334353,  25667,  -4246,  -1087, -3010, -1043, -1062,  -1064,   4079, -11292,   7937,   2887,   2482,   2685, 2
      2913,         -1,  32767,  -3986,  -1124, -3400, -1059, -1064,  -1056,   1550, -10666,   6025,   3055,   2465,   2590, 2
      2925,         -1,  32767,  -3627,   -880, -3471, -1053, -1069,  -1069,    537,  -9896,   5050,   3160,   2395,   2502, 2
      2937,     334347,  25667,  -3206,   -923, -3734, -1060, -1074,  -1074,  -1110,  -8841,   4272,   3332,   2390,   2430, 2
      2949,         -1,  32767,  -3220,   -734, -3098, -1064, -1077,  -1075,  -2316,  -8796,   3687,   3305,   2212,   2265, 2
      2961,         -1,  32767,  -3176,   -758, -2765, -1049, -1058,  -1058,  -3864, -10175,   2988,   3365,   2182,   2327, 2
      2973,     334329,  25667,  -3047,   -664, -2601, -1039, -1068,  -1062,  -4484, -11988,   2494,   3447,   2177,   2160, 2
      2984,         -1,  32767,  -2911,   -758, -2457, -1065, -1076,  -1075,  -3911, -13929,   1909,   3550,   1882,   1915, 2
      2996,         -1,  32767,  -2759,   -467, -2526, -1055, -1067,  -1065,  -3197, -15363,   1611,   3605,   1780,   1790, 2
      3008,     334335,  25667,  -2318,   -244, -2941, -1053, -1065,  -1064,  -2549, -16190,   1130,   3865,   1865,   1697, 2
      3020,         -1,  32767,  -1805,    -23, -3265, -1049, -1061,  -1061,  -2096, -15343,    667,   3900,   1695,   1480, 2
      3032,         -1,  32767,  -1623,    -41, -3029, -1070, -1071,  -1060,  -1938, -14338,   -163,   3960,   1667,   1210, 2
      3044,     334325,  25667,  -1554,    201, -2772, -1061, -1063,  -1057,  -2634, -14061,   -513,   4090,   1687,   1080, 2
      5087,     334369,  32767,  -1535,    509, -2546, -1072, -1083,  -1075,  -4569, -14028,  -1013,   4300,   1545,    652, 2
      3068,         -1,  32767,  -1499,    558, -2395, -1071, -1080,  -1078,  -5858, -14143,  -1147,   4400,   1607,    522, 2
      3080,     334316,  25667,  -1492,    502, -2261, -1031, -1068,  -1072,  -6450, -14391,  -1531,   4425,   1485,    275, 2
      3091,         -1,  32767,  -1694,    379, -1834, -1050, -1061,  -1061,  -6425, -15510,  -1641,   4507,   1517,    117, 2
      3103,         -1,  32767,  -1869,    276, -1647, -1072, -1082,  -1080,  -4002, -18260,  -1109,   4557,   1437,   -155, 2
      3115,     334318,  25667,  -1744,     63, -2087, -1057, -1059,  -1057,  -2942, -20131,   -997,   4595,   1480,   -690, 2
      3127,         -1,  32767,  -1600,   -486, -2442, -1069, -1079,  -1076,  -1971, -20644,  -1775,   4720,   1462,   -985, 2
      3139,         -1,  32767,  -1489,   -918, -2587, -1057, -1068,  -1066,   -704, -19908,  -3907,   4735,   1607,  -1235, 2
      3151,     334328,  25667,   -997,   -573, -2740, -1051, -1061,  -1061,   -101, -18401,  -6549,   4665,   1545,  -1417, 2
      3163,         -1,  32767,   -315,    116, -2888, -1072, -1074,  -1062,  -1054, -15638,  -8017,   4610,   1710,  -1692, 2
      3174,         -1,  32767,    149,    647, -2564, -1014, -1054,  -1059,  -2603, -12842,  -8579,   4812,   1845,  -1932, 2
      3187,     334313,  25667,    422,    826, -2035, -1072, -1082,  -1079,  -2617, -10828,  -7530,   4632,   1920,  -2212, 2
      3198,         -1,  32767,    486,    667, -1623, -1072, -1083,  -1078,  -2543,  -9437,  -6138,   4692,   2025,  -2467, 2
      3210,         -1,  32767,    475,    406, -1139, -1065, -1076,  -1074,  -3088,  -8361,  -5342,   4697,   2250,  -2602, 2
      3222,     334318,  25667,    503,     40,  -923, -1052, -1063,  -1063,  -3400,  -7753,  -4626,   4757,   2202,  -2747, 2
      3234,         -1,  32767,    466,   -214,  -669, -1063, -1074,  -1072,  -3198,  -7062,  -4484,   4655,   2327,  -2922, 3
      3246,         -1,  32767,    445,   -331,  -479, -1052, -1064,  -1063,  -2755,  -6642,  -4876,   4650,   2332,  -3172, 3
      3258,     334318,  25667,    401,   -368,  -349, -1052, -1063,  -1061,  -2644,  -6294,  -5674,   4577,   2365,  -3225, 3
      3270,         -1,  32767,    422,    -53,  -244, -1061, -1072,  -1071,  -2439,  -6428,  -6043,   4615,   2497,  -3162, 3
      3281,         -1,  32767,    652,    428,  -405, -1025, -1052,  -1058,  -1509,  -7010,  -5167,   4590,   2662,  -3365, 3
      3293,     334318,  25667,    688,    582,  -479, -1056, -1068,  -1068,  -1414,  -7858,  -4177,   4595,   2745,  -3470, 3
      3305,         -1,  32767,    841,    720,  -600, -1060, -1071,  -1070,  -1463,  -9234,  -2550,   4432,   2717,  -3572, 3
      3317,         -1,  32767,    946,    565,  -805, -1060, -1072,  -1070,  -1321, -10446,  -1226,   4307,   2750,  -3797, 3
      3329,     334317,  25667,    968,    526, -1026, -1061, -1072,  -1071,  -1071, -11101,   -440,   4290,   2845,  -3905, 3
      3341,         -1,  32767,    920,    323, -1147, -1049, -1059,  -1058,   -726, -11372,   -389,   4142,   2770,  -4062, 3
      3353,         -1,  32767,    814,    129, -1293, -1069, -1078,  -1076,   -388, -11623,   -599,   4155,   2872,  -4242, 3
      3365,     334306,  25667,    928,     44, -1521, -1071, -1080,  -1078,   -181, -11417,  -1584,   4007,   2812,  -4327, 3
      3376,         -1,  32767,   1236,     52, -1905, -1033, -1073,  -1076,      8, -10335,  -2333,   3767,   2882,  -4575, 6
      3388,         -1,  32767,   1628,    -47, -2178, -1063, -1074,  -1072,    276,  -8176,  -3581,   3682,   2857,  -4685, 0
      3400,     334310,  25667,   1771,     -7, -2021, -1069, -1078,  -1076,    817,  -5519,  -4608,   3655,   2995,  -4757, 0
      3412,         -1,  32767,   1729,    -12, -1702, -1065, -1068,  -1057,    810,  -2939,  -6337,   3637,   2890,  -4757, 0
      3424,         -1,  32767,   1668,    253, -1420, -1064, -1075,  -1072,   1235,  -1070,  -7450,   3600,   2965,  -4840, 0
      3436,     334308,  25667,   1582,    428, -1115, -1062, -1072,  -1071,   1734,     85,  -7963,   3572,   3032,  -4835, 0
      3448,         -1,  32767,   1522,    808,  -871, -1049, -1062,  -1061,   1952,    690,  -7317,   3530,   3140,  -4917, 0
      3460,         -1,  32767,   1485,    881,  -703, -1070, -1082,  -1078,   1710,   1080,  -6627,   3650,   3140,  -4800, 0
      3472,     334305,  25667,   1395,    934,  -564, -1039, -1075,  -1077,   1456,   1212,  -5521,   3702,   3242,  -4800, 0
      3483,         -1,  32767,   1262,    853,  -383, -1071, -1080,  -1078,   1341,   1403,  -4328,   3692,   3262,  -4805, 0
      3495,         -1,  32767,   1027,    778,  -223, -1064, -1075,  -1072,    931,   1501,  -3677,   3762,   3312,  -4902, 0
      3507,     334302,  25667,    920,    585,   -95, -1068, -1077,  -1075,    906,   1338,  -2919,   3742,   3435,  -4732, 0
      3519,         -1,  32767,    853,    315,    -8, -1072, -1081,  -1078,    819,   1420,  -2437,   3725,   3452,  -4877, 0
      3531,         -1,  32767,    796,     75,   192, -1049, -1062,  -1059,    729,   1963,  -2569,   3785,   3397,  -4742, 0
      3543,     334304,  25667,    736,   -104,   258, -1056, -1058,  -1057,    683,   2599,  -2849,   3910,   3450,  -4675, 0
      3555,         -1,  32767,    828,   -100,   444, -1049, -1061,  -1060,    607,   3365,  -3036,   3877,   3482,  -4732, 0
      3566,         -1,  32767,    926,     36,   658, -1070, -1081,  -1077,   1017,   3755,  -2091,   3947,   3462,  -4617, 0
      3579,     334312,  25667,    932,    295,   953, -1025, -1053,  -1057,   1270,   3736,   -218,   3992,   3532,  -4545, 0
      3590,         -1,  32767,    818,    202,  1148, -1060, -1072,  -1070,   2536,   2859,   2469,   3992,   3462,  -4540, 0
      3602,         -1,  32767,    673,    249,  1029, -1060, -1071,  -1069,   2988,   2031,   5628,   3970,   3425,  -4565, 0
      3614,     334312,  25667,    487,   -403,   689, -1072, -1082,  -1078,   3379,    730,   7680,   3990,   3350,  -4560, 0
      3626,         -1,  32767,    368,   -808,   453, -1051, -1061,  -1061,   4342,   -196,   8492,   3985,   3257,  -4377, 0
      3638,         -1,  32767,    323,  -1119,   161, -1072, -1082,  -1078,   5589,    -38,   8067,   4062,   3002,  -4502, 0
      3650,     334314,  25667,    448,  -1226,   -43, -1068, -1068,  -1057,   6237,   1456,   6793,   4007,   2812,  -4337, 0
      3662,         -1,  32767,    411,  -1256,    21, -1049, -1058,  -1057,   5550,   4514,   4505,   3882,   2722,  -4285, 0
      3673,         -1,  32767,    195,  -1006,   381, -1017, -1053,  -1059,   4623,   7319,   2181,   3900,   2717,  -4265, 0
      3685,     334317,  25667,    -38,   -609,   842, -1063, -1072,  -1072,   4039,   9268,    637,   4050,   2577,  -4270, 0
      3697,         -1,  32767,   -289,   -252,  1180, -1074, -1084,  -1077,   3863,  10225,    112,   4165,   2477,  -3942, 0
      3709,         -1,  32767,   -401,    -45,  1312, -1072, -1082,  -1076,   3542,  10070,    451,   4170,   2540,  -3765, 0
      3721,     334320,  25667,   -519,    -55,  1311, -1060, -1071,  -1070,   3094,   9055,   1023,   4147,   2512,  -3712, 0
      3733,         -1,  32767,   -452,   -134,  1185, -1049, -1060,  -1059,   3185,   7626,   1905,   4405,   2530,  -3527, 0
      3745,         -1,  32767,   -548,    -23,  1072, -1072, -1074,  -1063,   3284,   6673,   2716,   4365,   2482,  -3500, 0
      3757,     334321,  25667,   -645,   -145,  1012, -1073, -1075,  -1063,   3802,   6055,   3237,   4365,   2352,  -3245, 0
      3768,         -1,  32767,   -781,   -134,   812, -1055, -1066,  -1064,   4229,   6103,   2820,   4530,   2357,  -3042, 0
      3780,         -1,  32767,   -867,   -103,   714, -1030, -1067,  -1069,   3241,   6521,   1736,   4520,   2170,  -3110, 0
      3792,     334312,  25667,  -1047,    -25,   741, -1052, -1063,  -1063,   2171,   6883,    834,   4447,   2150,  -3052, 0
      3804,         -1,  32767,  -1069,    116,   652, -1072, -1083,  -1078,   1804,   6819,    365,   4550,   2137,  -2912, 0
      3816,         -1,  32767,  -1011,    242,   544, -1065, -1065,  -1057,   1679,   6605,    388,   4675,   2207,  -2922, 0
      3828,     334323,  25667,   -993,    399,   460, -1060, -1072,  -1069,   1208,   6768,    501,   4692,   2170,  -2642, 0
      3840,         -1,  32767,   -984,    674,   511, -1060, -1071,  -1069,   2169,   6655,   1533,   4827,   2182,  -2400, 0
      3852,         -1,  32767,   -934,    672,   325, -1055, -1068,  -1066,   2650,   6893,   2528,   4757,   2117,  -2387, 0
      3864,     334315,  25667,   -976,    749,   246, -1070, -1079,  -1076,   2119,   7550,   3195,   4770,   2145,  -2175, 0
      3875,         -1,  32767,  -1175,    540,   305, -1022, -1056,  -1060,   1470,   8075,   3777,   4800,   2042,  -2072, 0
      3887,         -1,  32767,  -1358,    114,   355, -1053, -1064,  -1064,   1097,   8181,   3790,   4795,   2047,  -2097, 0
      3899,     334310,  25667,  -1503,   -200,   412, -1067, -1077,  -1076,    987,   8098,   3137,   4800,   1850,  -1870, 0
      3911,         -1,  32767,  -1474,   -598,   456, -1057, -1069,  -1067,    531,   8184,   1917,   4780,   1912,  -1717, 0
      3923,         -1,  32767,  -1601,   -727,   316, -1052, -1063,  -1061,     55,   8424,    197,   4697,   1845,  -1562, 0
      3935,     334321,  25667,  -1676,   -657,   444, -1059, -1069,  -1068,   -681,   7839,  -1162,   4860,   1795,  -1437, 0
      3947,         -1,  32767,  -1515,   -487,   372, -1065, -1075,  -1073,   -459,   7219,  -1791,   4665,   2027,  -1330, 0
      3958,         -1,  32767,  -1355,   -224,   118, -1068, -1077,  -1075,  -1153,   7352,  -2020,   4752,   2025,  -1240, 0
      3971,     334332,  25667,  -1305,   -119,   -10, -1067, -1064,  -1055,  -1116,   7920,  -1677,   4822,   2145,  -1095, 0
      3982,         -1,  32767,  -1385,   -253,   -82, -1036, -1069,  -1071,   -870,   8658,  -1277,   4840,   2027,   -980, 0
      3994,         -1,  32767,  -1584,   -511,   -55, -1062, -1074,  -1072,   -728,   9298,  -1269,   4835,   2267,   -892, 0
      4006,     334338,  25667,  -1845,   -807,   -21, -1054, -1065,  -1063,   -978,   9744,  -1945,   4752,   2175,   -830, 0
      4018,         -1,  32767,  -2029,   -925,    83, -1065, -1075,  -1072,  -1438,   9947,  -3186,   4770,   2277,   -455, 0
      4030,         -1,  32767,  -2117,   -698,    76, -1055, -1065,  -1064,  -1992,   9728,  -3950,   4757,   2305,   -377, 0
      4042,     334345,  25667,  -2106,   -401,    14, -1051, -1062,  -1061,  -2436,   9143,  -3935,   4757,   2365,   -242, 0
      4054,         -1,  32767,  -1994,    -15,  -245, -1063, -1074,  -1072,  -3206,   8377,  -2723,   4735,   2465,   -227, 0
      4065,         -1,  32767,  -1944,    -63,  -396, -1060, -1071,  -1070,  -3190,   8013,  -1395,   4730,   2577,    -67, 0
      4077,     334344,  25667,  -2127,   -322,  -470, -1041, -1075,  -1076,  -3390,   7718,   -280,   4600,   2582,    -40, 0
      4089,     334344,  25692,  -2397,   -721,  -451, -1050, -1061,  -1061,  -3717,   7602,   -202,   4762,   2487,     40, 0
      4101,         -1,  32767,  -2546,   -851,  -465, -1051, -1063,  -1062,  -3869,   7180,   -846,   4770,   2577,    212, 0
      4113,         -1,  32767,  -2504,   -747,  -598, -1072, -1085,  -1079,  -4634,   6903,  -1591,   4702,   2520,    270, 0
      4125,     334364,  25692,  -2452,   -605,  -714, -1055, -1067,  -1065,  -4975,   6550,  -1882,   4735,   2437,    420, 0
      4137,         -1,  32767,  -2272,   -521, -1015, -1059, -1069,  -1068,  -4936,   6350,  -1728,   4627,   2632,    405, 0
      4149,         -1,  32767,  -2095,   -445, -1274, -1060, -1071,  -1069,  -5172,   6356,  -1127,   4572,   2632,    585, 0
      4161,     334357,  25692,  -2075,   -380, -1503, -1066, -1076,  -1074,  -5221,   6447,   -569,   4502,   2610,    522, 0
      4172,         -1,  32767,  -2189,   -488, -1684, -1044, -1071,  -1063,  -5276,   6767,    -72,   4465,   2675,    675, 0
      4184,         -1,  32767,  -2319,   -590, -1751, -1072, -1080,  -1072,  -5098,   7134,     27,   4425,   2777,    762, 0
      4196,     334353,  25692,  -2377,   -645, -1656, -1064, -1072,  -1072,  -5173,   7333,   -230,   4367,   2765,    757, 0
      4208,         -1,  32767,  -2507,   -392, -1616, -1072, -1083,  -1080,  -5110,   7705,   -551,   4485,   2745,    907, 0
      4220,         -1,  32767,  -2582,   -283, -1636, -1069, -1079,  -1077,  -5407,   7752,   -347,   4345,   2627,   1017, 0
      4232,     334371,  25692,  -2715,   -435, -1633, -1061, -1071,  -1070,  -5471,   7828,   -170,   4377,   2862,   1137, 0
      4244,         -1,  32767,  -2767,   -603, -1724, -1069, -1079,  -1077,  -5391,   7647,   -530,   4280,   2802,   1182, 0
      4256,         -1,  32767,  -2758,   -529, -1725, -1069, -1078,  -1076,  -5354,   7311,   -803,   4377,   2792,   1267, 0
      4268,     334362,  25692,  -2670,   -377, -1727, -1061, -1064,  -1057,  -5355,   6816,  -1015,   4202,   2802,   1412, 0
      4279,         -1,  32767,  -2562,    -10, -1799, -1022, -1060,  -1064,  -5117,   6317,   -388,   4150,   2740,   1412, 0
      4291,         -1,  32767,  -2572,    118, -1844, -1051, -1060,  -1060,  -5434,   5547,    684,   4192,   2727,   1525, 0
      4303,     334365,  25692,  -2666,    -93, -1996, -1070, -1079,  -1077,  -5320,   4929,   1721,   4110,   2732,   1582, 0
      4315,         -1,  32767,  -3011,   -476, -1804, -1053, -1064,  -1063,  -5284,   4251,   1974,   4035,   2637,   1587, 0
      4327,         -1,  32767,  -3337,   -883, -1473, -1051, -1063,  -1062,  -4511,   3174,   1321,   3980,   2590,   1552, 0
      4339,     334375,  25692,  -3337,   -662, -1308, -1069, -1079,  -1076,  -3941,   1576,    738,   4067,   2550,   1635, 0
      4351,         -1,  32767,  -3134,   -348, -1416, -1061, -1068,  -1064,  -4259,    334,    541,   4085,   2550,   1630, 0
      4362,         -1,  32767,  -2964,    -41, -1546, -1057, -1068,  -1066,  -4853,   -247,    962,   3965,   2365,   1605, 0
      4375,     334379,  25692,  -2919,     73, -1630, -1033, -1069,  -1071,  -5028,   -457,   1851,   4095,   2502,   1610, 0
      4386,         -1,  32767,  -3014,   -153, -1818, -1059, -1070,  -1069,  -4599,   -221,   2294,   4090,   2440,   1625, 0
      4398,         -1,  32767,  -3248,   -435, -2014, -1067, -1077,  -1075,  -4799,   -475,   1701,   4072,   2262,   1615, 0
      4410,     334374,  25692,  -3306,   -974, -1724, -1049, -1060,  -1061,  -3945,   -885,     86,   4007,   2175,   1610, 0
      4422,         -1,  32767,  -3369,   -640, -1921, -1059, -1070,  -1068,  -3564,  -1022,   -979,   4045,   2282,   1592, 0
      4434,         -1,  32767,  -3436,   -471, -1656, -1067, -1076,  -1075,  -2705,  -1465,   -822,   4115,   2262,   1532, 0
      4446,     334376,  25692,  -3613,    -57, -1254, -1072, -1082,  -1080,  -1042,  -3202,    717,   4127,   2235,   1567, 0
      4458,         -1,  32767,  -3612,   -529, -1170, -1063, -1064,  -1056,    785,  -5621,   2921,   4045,   2357,   1532, 0
      4469,         -1,  32767,  -3725,   -764, -1172, -1065, -1076,  -1074,   1805,  -6813,   3202,   4170,   2207,   1375, 0
      4481,     334373,  25692,  -4857,  -1053, -2080, -1021, -1063,  -1066,   2172,  -6090,    829,   4197,   2220,   1312, 1
      4493,         -1,  32767,   2005, -32019, 14326, -1072, -1084,  -1077,   7269, -28989, -32768,   4420,   2235,   1022, 1
      4505,         -1,  32767,  -6281,  15079, -4656, -1059, -1070,  -1069,  -3821, -11867,  -2769,   4692,   2947,    840, 1
      4517,     334388,  25692,  -1504,   -905, -4352, -1072, -1081,  -1079,  13038, -13024,  -1759,   4770,   3045,    607, 1
      4529,         -1,  32767,  -1380,  -3149, -3544, -1055, -1058,  -1057,   3512,  -6562,  -4990,   4877,   3077,    337, 1
BMP180: ac1=  7165, ac2= -1052, ac3=-14491, b1=  6515, b2=    36, mb=-32768, mc=-11786, md=  2719, ac4=33785, ac5=25165, ac6=17901
new Filet, p, T, ax, ay, az, arx, ary, arz, gx, gy, gz, mx, my, mz, fs
